actual	predicted	count	x	y	strategy	metric	direction	threshold
TASK01_CON07	TASK01_CON07	458	1	1	cca	pearson	posneg	5
TASK01_CON07	TASK01_CON08	41	1	2	cca	pearson	posneg	5
TASK01_CON07	TASK01_CON09	0	1	3	cca	pearson	posneg	5
TASK01_CON07	TASK02_CON25	1	1	4	cca	pearson	posneg	5
TASK01_CON07	TASK02_CON26	0	1	5	cca	pearson	posneg	5
TASK01_CON07	TASK02_CON27	0	1	6	cca	pearson	posneg	5
TASK01_CON07	TASK03_CON19	0	1	7	cca	pearson	posneg	5
TASK01_CON07	TASK03_CON20	0	1	8	cca	pearson	posneg	5
TASK01_CON07	TASK03_CON22	0	1	9	cca	pearson	posneg	5
TASK01_CON07	TASK04_CON61	0	1	10	cca	pearson	posneg	5
TASK01_CON07	TASK04_CON62	0	1	11	cca	pearson	posneg	5
TASK01_CON07	TASK04_CON63	0	1	12	cca	pearson	posneg	5
TASK01_CON07	TASK04_CON64	0	1	13	cca	pearson	posneg	5
TASK01_CON07	TASK04_CON65	0	1	14	cca	pearson	posneg	5
TASK01_CON07	TASK04_CON66	0	1	15	cca	pearson	posneg	5
TASK01_CON07	TASK04_CON67	0	1	16	cca	pearson	posneg	5
TASK01_CON07	TASK04_CON68	0	1	17	cca	pearson	posneg	5
TASK01_CON07	TASK04_CON69	0	1	18	cca	pearson	posneg	5
TASK01_CON07	TASK04_CON70	0	1	19	cca	pearson	posneg	5
TASK01_CON07	TASK04_CON71	0	1	20	cca	pearson	posneg	5
TASK01_CON07	TASK04_CON72	0	1	21	cca	pearson	posneg	5
TASK01_CON07	TASK04_CON73	0	1	22	cca	pearson	posneg	5
TASK01_CON07	TASK05_CON13	0	1	23	cca	pearson	posneg	5
TASK01_CON07	TASK05_CON14	0	1	24	cca	pearson	posneg	5
TASK01_CON07	TASK05_CON15	0	1	25	cca	pearson	posneg	5
TASK01_CON07	TASK06_CON01	0	1	26	cca	pearson	posneg	5
TASK01_CON07	TASK06_CON02	0	1	27	cca	pearson	posneg	5
TASK01_CON07	TASK06_CON06	0	1	28	cca	pearson	posneg	5
TASK01_CON07	TASK07_CON31	0	1	29	cca	pearson	posneg	5
TASK01_CON07	TASK07_CON32	0	1	30	cca	pearson	posneg	5
TASK01_CON07	TASK07_CON33	0	1	31	cca	pearson	posneg	5
TASK01_CON07	TASK07_CON34	0	1	32	cca	pearson	posneg	5
TASK01_CON07	TASK07_CON35	0	1	33	cca	pearson	posneg	5
TASK01_CON07	TASK07_CON36	0	1	34	cca	pearson	posneg	5
TASK01_CON07	TASK07_CON37	0	1	35	cca	pearson	posneg	5
TASK01_CON07	TASK07_CON38	0	1	36	cca	pearson	posneg	5
TASK01_CON07	TASK07_CON39	0	1	37	cca	pearson	posneg	5
TASK01_CON07	TASK07_CON40	0	1	38	cca	pearson	posneg	5
TASK01_CON07	TASK07_CON41	0	1	39	cca	pearson	posneg	5
TASK01_CON07	TASK07_CON45	0	1	40	cca	pearson	posneg	5
TASK01_CON07	TASK07_CON46	0	1	41	cca	pearson	posneg	5
TASK01_CON07	TASK07_CON47	0	1	42	cca	pearson	posneg	5
TASK01_CON07	TASK07_CON48	0	1	43	cca	pearson	posneg	5
TASK01_CON07	TASK07_CON49	0	1	44	cca	pearson	posneg	5
TASK01_CON07	TASK07_CON50	0	1	45	cca	pearson	posneg	5
TASK01_CON07	TASK07_CON51	0	1	46	cca	pearson	posneg	5
TASK01_CON07	TASK07_CON52	0	1	47	cca	pearson	posneg	5
TASK01_CON08	TASK01_CON07	0	2	1	cca	pearson	posneg	5
TASK01_CON08	TASK01_CON08	500	2	2	cca	pearson	posneg	5
TASK01_CON08	TASK01_CON09	0	2	3	cca	pearson	posneg	5
TASK01_CON08	TASK02_CON25	0	2	4	cca	pearson	posneg	5
TASK01_CON08	TASK02_CON26	0	2	5	cca	pearson	posneg	5
TASK01_CON08	TASK02_CON27	0	2	6	cca	pearson	posneg	5
TASK01_CON08	TASK03_CON19	0	2	7	cca	pearson	posneg	5
TASK01_CON08	TASK03_CON20	0	2	8	cca	pearson	posneg	5
TASK01_CON08	TASK03_CON22	0	2	9	cca	pearson	posneg	5
TASK01_CON08	TASK04_CON61	0	2	10	cca	pearson	posneg	5
TASK01_CON08	TASK04_CON62	0	2	11	cca	pearson	posneg	5
TASK01_CON08	TASK04_CON63	0	2	12	cca	pearson	posneg	5
TASK01_CON08	TASK04_CON64	0	2	13	cca	pearson	posneg	5
TASK01_CON08	TASK04_CON65	0	2	14	cca	pearson	posneg	5
TASK01_CON08	TASK04_CON66	0	2	15	cca	pearson	posneg	5
TASK01_CON08	TASK04_CON67	0	2	16	cca	pearson	posneg	5
TASK01_CON08	TASK04_CON68	0	2	17	cca	pearson	posneg	5
TASK01_CON08	TASK04_CON69	0	2	18	cca	pearson	posneg	5
TASK01_CON08	TASK04_CON70	0	2	19	cca	pearson	posneg	5
TASK01_CON08	TASK04_CON71	0	2	20	cca	pearson	posneg	5
TASK01_CON08	TASK04_CON72	0	2	21	cca	pearson	posneg	5
TASK01_CON08	TASK04_CON73	0	2	22	cca	pearson	posneg	5
TASK01_CON08	TASK05_CON13	0	2	23	cca	pearson	posneg	5
TASK01_CON08	TASK05_CON14	0	2	24	cca	pearson	posneg	5
TASK01_CON08	TASK05_CON15	0	2	25	cca	pearson	posneg	5
TASK01_CON08	TASK06_CON01	0	2	26	cca	pearson	posneg	5
TASK01_CON08	TASK06_CON02	0	2	27	cca	pearson	posneg	5
TASK01_CON08	TASK06_CON06	0	2	28	cca	pearson	posneg	5
TASK01_CON08	TASK07_CON31	0	2	29	cca	pearson	posneg	5
TASK01_CON08	TASK07_CON32	0	2	30	cca	pearson	posneg	5
TASK01_CON08	TASK07_CON33	0	2	31	cca	pearson	posneg	5
TASK01_CON08	TASK07_CON34	0	2	32	cca	pearson	posneg	5
TASK01_CON08	TASK07_CON35	0	2	33	cca	pearson	posneg	5
TASK01_CON08	TASK07_CON36	0	2	34	cca	pearson	posneg	5
TASK01_CON08	TASK07_CON37	0	2	35	cca	pearson	posneg	5
TASK01_CON08	TASK07_CON38	0	2	36	cca	pearson	posneg	5
TASK01_CON08	TASK07_CON39	0	2	37	cca	pearson	posneg	5
TASK01_CON08	TASK07_CON40	0	2	38	cca	pearson	posneg	5
TASK01_CON08	TASK07_CON41	0	2	39	cca	pearson	posneg	5
TASK01_CON08	TASK07_CON45	0	2	40	cca	pearson	posneg	5
TASK01_CON08	TASK07_CON46	0	2	41	cca	pearson	posneg	5
TASK01_CON08	TASK07_CON47	0	2	42	cca	pearson	posneg	5
TASK01_CON08	TASK07_CON48	0	2	43	cca	pearson	posneg	5
TASK01_CON08	TASK07_CON49	0	2	44	cca	pearson	posneg	5
TASK01_CON08	TASK07_CON50	0	2	45	cca	pearson	posneg	5
TASK01_CON08	TASK07_CON51	0	2	46	cca	pearson	posneg	5
TASK01_CON08	TASK07_CON52	0	2	47	cca	pearson	posneg	5
TASK01_CON09	TASK01_CON07	0	3	1	cca	pearson	posneg	5
TASK01_CON09	TASK01_CON08	0	3	2	cca	pearson	posneg	5
TASK01_CON09	TASK01_CON09	495	3	3	cca	pearson	posneg	5
TASK01_CON09	TASK02_CON25	0	3	4	cca	pearson	posneg	5
TASK01_CON09	TASK02_CON26	0	3	5	cca	pearson	posneg	5
TASK01_CON09	TASK02_CON27	0	3	6	cca	pearson	posneg	5
TASK01_CON09	TASK03_CON19	0	3	7	cca	pearson	posneg	5
TASK01_CON09	TASK03_CON20	0	3	8	cca	pearson	posneg	5
TASK01_CON09	TASK03_CON22	0	3	9	cca	pearson	posneg	5
TASK01_CON09	TASK04_CON61	0	3	10	cca	pearson	posneg	5
TASK01_CON09	TASK04_CON62	0	3	11	cca	pearson	posneg	5
TASK01_CON09	TASK04_CON63	0	3	12	cca	pearson	posneg	5
TASK01_CON09	TASK04_CON64	0	3	13	cca	pearson	posneg	5
TASK01_CON09	TASK04_CON65	0	3	14	cca	pearson	posneg	5
TASK01_CON09	TASK04_CON66	0	3	15	cca	pearson	posneg	5
TASK01_CON09	TASK04_CON67	0	3	16	cca	pearson	posneg	5
TASK01_CON09	TASK04_CON68	0	3	17	cca	pearson	posneg	5
TASK01_CON09	TASK04_CON69	0	3	18	cca	pearson	posneg	5
TASK01_CON09	TASK04_CON70	0	3	19	cca	pearson	posneg	5
