	direction	thresh	444_TASK01_CON07	444_TASK01_CON08	444_TASK01_CON09	444_TASK02_CON25	444_TASK02_CON26	444_TASK02_CON27	444_TASK03_CON19	444_TASK03_CON20	444_TASK03_CON22	444_TASK04_CON61	444_TASK04_CON62	444_TASK04_CON63	444_TASK04_CON64	444_TASK04_CON65	444_TASK04_CON66	444_TASK04_CON67	444_TASK04_CON68	444_TASK04_CON69	444_TASK04_CON70	444_TASK04_CON71	444_TASK04_CON72	444_TASK04_CON73	444_TASK05_CON13	444_TASK05_CON14	444_TASK05_CON15	444_TASK06_CON01	444_TASK06_CON02	444_TASK06_CON06	444_TASK07_CON31	444_TASK07_CON32	444_TASK07_CON33	444_TASK07_CON34	444_TASK07_CON35	444_TASK07_CON36	444_TASK07_CON37	444_TASK07_CON38	444_TASK07_CON39	444_TASK07_CON40	444_TASK07_CON41	444_TASK07_CON45	444_TASK07_CON46	444_TASK07_CON47	444_TASK07_CON48	444_TASK07_CON49	444_TASK07_CON50	444_TASK07_CON51	444_TASK07_CON52
444_TASK01_CON07_0.0_posneg	posneg	0.0	0.884198665619	0.819831073284	0.368248015642	0.740561842918	0.755646586418	-0.240590468049	0.414963632822	0.229941889644	-0.201829046011	0.507332801819	0.139974564314	0.154104083776	0.116700313985	0.237278789282	0.163058459759	0.186472699046	0.452615261078	0.0102588282898	-0.0759179592133	-0.0810003876686	0.0874745249748	0.0995335951447	0.762978792191	0.736318826675	-0.176219329238	0.58442735672	0.580265343189	0.275330036879	0.707980751991	0.616306424141	0.610205471516	0.733583688736	0.76278346777	0.699986636639	0.697136700153	0.749523997307	0.686273932457	0.763783156872	0.0962021425366	0.74576830864	0.67248660326	0.654657542706	0.752535760403	0.0459955781698	-0.404607355595	0.077257655561	0.333786398172
444_TASK01_CON07_0.0_pos	pos	0.0	0.854947149754	0.734297454357	0.427377641201	0.686792194843	0.699179589748	-0.28495568037	0.0426023229957	-0.0168455149978	-0.0103899640962	0.492158532143	-0.0925175175071	-0.0375431105494	-0.102131284773	-0.0144098205492	-0.063001729548	-0.0767273753881	0.504827797413	-0.0613265149295	0.0201395191252	-0.0615424141288	0.11199914664	-0.0148978279904	0.681305289268	0.65799498558	-0.16095508635	0.51218765974	0.46069163084	0.174684539437	0.650693595409	0.545974612236	0.56545484066	0.672652423382	0.708902776241	0.647110402584	0.665634632111	0.713355839252	0.605522572994	0.693209886551	-0.124458625913	0.673443436623	0.586575031281	0.599927961826	0.684629738331	-0.11258713156	-0.403995662928	0.21554479003	0.296817660332
444_TASK01_CON07_1.0_posneg	posneg	1.0	0.917906939983	0.86152368784	0.40590274334	0.801047563553	0.815036475658	-0.275049775839	0.498052924871	0.306996375322	-0.237565562129	0.579621553421	0.176828980446	0.186148375273	0.146497070789	0.276873141527	0.209917157888	0.230375260115	0.518496274948	0.0160649605095	-0.096777535975	-0.103402338922	0.095567882061	0.133568957448	0.823340654373	0.800244748592	-0.209124654531	0.650947272778	0.647553741932	0.315964430571	0.769863069057	0.679441392422	0.67224496603	0.794281840324	0.814854204655	0.753490149975	0.74972474575	0.80157738924	0.75420075655	0.818451881409	0.118871562183	0.804692447186	0.732882678509	0.715817630291	0.811149775982	0.057222571224	-0.441233843565	0.0739650130272	0.372518718243
444_TASK01_CON07_1.0_pos	pos	1.0	0.847280561924	0.700604557991	0.432114809752	0.66709882021	0.67419219017	-0.259931147099	-0.0396559648216	0.00374785251915	0.0989344343543	0.454840123653	-0.142059400678	-0.0749886780977	-0.148144483566	-0.0931078344584	-0.108309663832	-0.134576052427	0.480345100164	-0.0751065090299	0.0765520557761	-0.0533706955612	0.0815892145038	-0.0374740883708	0.634049057961	0.611854374409	-0.178191080689	0.468917012215	0.398330897093	0.140230700374	0.616432309151	0.506501197815	0.527683258057	0.652264654636	0.680543363094	0.626501619816	0.63939589262	0.690054535866	0.568264245987	0.659298539162	-0.212171822786	0.635188877583	0.54358035326	0.560312271118	0.656798899174	-0.161086767912	-0.371190130711	0.221539840102	0.302431702614
444_TASK01_CON07_2.0_posneg	posneg	2.0	0.947095453739	0.897085130215	0.450047910213	0.860753595829	0.871944010258	-0.30308124423	0.58957362175	0.433650553226	-0.255835801363	0.662870407104	0.216667324305	0.210719183087	0.177367970347	0.306947171688	0.267385721207	0.274627864361	0.598332226276	0.0259560160339	-0.123094499111	-0.126940637827	0.0946174785495	0.183672219515	0.878425240517	0.859829127789	-0.257363021374	0.718045711517	0.714259922504	0.360179513693	0.831265866756	0.74163711071	0.733215510845	0.852317273617	0.861884593964	0.801714003086	0.799031674862	0.84888368845	0.819596886635	0.865941405296	0.138651698828	0.859985530376	0.78908097744	0.773240327835	0.864489197731	0.062945716083	-0.474128365517	0.0692862868309	0.408316791058
444_TASK01_CON07_2.0_pos	pos	2.0	0.823482811451	0.642290711403	0.411817699671	0.634397923946	0.636105298996	-0.204276278615	-0.106701716781	0.0454960912466	0.195593729615	0.38491755724	-0.158913046122	-0.0877984389663	-0.148404687643	-0.150910243392	-0.139030009508	-0.166027784348	0.419881075621	-0.0639442428946	0.132840305567	0.0132300937548	0.0298009570688	-0.0658849030733	0.562596023083	0.543956100941	-0.208863943815	0.404649168253	0.319004178047	0.108141355217	0.558007657528	0.450158894062	0.464095264673	0.607446551323	0.620102107525	0.574877083302	0.578326940536	0.634034395218	0.511126220226	0.593846023083	-0.272644221783	0.569338023663	0.477766990662	0.490869611502	0.600718736649	-0.197122320533	-0.292430400848	0.200838208199	0.271380275488
444_TASK01_CON07_3.0_posneg	posneg	3.0	0.963978171349	0.917243778706	0.486864238977	0.904510498047	0.911576390266	-0.292231738567	0.642956852913	0.560990154743	-0.232808589935	0.729523599148	0.242850914598	0.21768771112	0.200182497501	0.315690308809	0.312067270279	0.299468100071	0.665803670883	0.0358748175204	-0.146420300007	-0.130011111498	0.0822861641645	0.233530580997	0.91320514679	0.899269044399	-0.323334604502	0.767058730125	0.759721159935	0.390174686909	0.87484639883	0.787776172161	0.778720140457	0.893652915955	0.893316507339	0.833281159401	0.831566095352	0.880317747593	0.867253780365	0.895849347115	0.148991033435	0.897698462009	0.828097164631	0.813732147217	0.900779366493	0.0562581717968	-0.475484758615	0.05854838714	0.418303728104
444_TASK01_CON07_3.0_pos	pos	3.0	0.786295473576	0.574931561947	0.381377756596	0.590744495392	0.587607204914	-0.135112330317	-0.139074668288	0.0932594388723	0.246228694916	0.302966028452	-0.130656674504	-0.0638229101896	-0.0996875539422	-0.150704786181	-0.128381744027	-0.145708397031	0.332570493221	-0.0481357760727	0.145026311278	0.0952421277761	-0.0125973215327	-0.0788791328669	0.491568565369	0.474832743406	-0.226172730327	0.3371732831	0.245680570602	0.0757956057787	0.488126546144	0.395062744617	0.401119589806	0.551037669182	0.53926885128	0.51606708765	0.502433359623	0.559037029743	0.454622238874	0.518081307411	-0.293100059032	0.493098378181	0.417032212019	0.421210229397	0.53409576416	-0.215797409415	-0.185766279697	0.166255876422	0.210141137242
444_TASK01_CON07_4.0_posneg	posneg	4.0	0.970442950726	0.918121516705	0.507201969624	0.926808953285	0.930641770363	-0.248506948352	0.643398284912	0.652677774429	-0.13933596015	0.759276628494	0.250817626715	0.207368612289	0.216385051608	0.321113407612	0.321430891752	0.29967173934	0.694619655609	0.047804120928	-0.165825843811	-0.0928446352482	0.0802073925734	0.25388225913	0.928303718567	0.918359816074	-0.375641703606	0.788195729256	0.776411771774	0.393169373274	0.891279935837	0.804327964783	0.796385586262	0.912572383881	0.903455793858	0.842185676098	0.837590038776	0.8904286623	0.889670908451	0.904282569885	0.134067818522	0.911742389202	0.842253565788	0.827177405357	0.915493905544	0.0358283445239	-0.409562975168	0.0275800954551	0.383928120136
444_TASK01_CON07_4.0_pos	pos	4.0	0.717226266861	0.488644748926	0.317054599524	0.522505044937	0.51153665781	-0.0589625909925	-0.120999962091	0.156898319721	0.244221746922	0.239530235529	-0.0682178735733	-0.00887867808342	-0.0118918884546	-0.073816165328	-0.068142876029	-0.0667866542935	0.240526035428	-0.0663578957319	0.0920381546021	0.13369999826	-0.00389314768836	-0.0771573856473	0.419437229633	0.399866908789	-0.178453922272	0.269182324409	0.173539355397	0.01921887137	0.392942488194	0.324165761471	0.326572448015	0.465051651001	0.425527453423	0.435859262943	0.403742283583	0.455429315567	0.375634759665	0.418113917112	-0.263380676508	0.388063818216	0.3434420228	0.341623187065	0.440264523029	-0.205429926515	-0.070121511817	0.113522619009	0.135409116745
