	direction	thresh	106_TASK01_CON07	106_TASK01_CON08	106_TASK01_CON09	106_TASK02_CON25	106_TASK02_CON26	106_TASK02_CON27	106_TASK03_CON19	106_TASK03_CON20	106_TASK03_CON22	106_TASK04_CON61	106_TASK04_CON62	106_TASK04_CON63	106_TASK04_CON64	106_TASK04_CON65	106_TASK04_CON66	106_TASK04_CON67	106_TASK04_CON68	106_TASK04_CON69	106_TASK04_CON70	106_TASK04_CON71	106_TASK04_CON72	106_TASK04_CON73	106_TASK05_CON13	106_TASK05_CON14	106_TASK05_CON15	106_TASK06_CON01	106_TASK06_CON02	106_TASK06_CON06	106_TASK07_CON31	106_TASK07_CON32	106_TASK07_CON33	106_TASK07_CON34	106_TASK07_CON35	106_TASK07_CON36	106_TASK07_CON37	106_TASK07_CON38	106_TASK07_CON39	106_TASK07_CON40	106_TASK07_CON41	106_TASK07_CON45	106_TASK07_CON46	106_TASK07_CON47	106_TASK07_CON48	106_TASK07_CON49	106_TASK07_CON50	106_TASK07_CON51	106_TASK07_CON52
106_TASK01_CON07_0.0_posneg	posneg	0.0	0.81389796096	0.729335109175	0.401153466268	0.653874781064	0.658863494111	-0.135775163522	0.348555129017	0.194274819689	-0.174920385121	0.424082101147	0.107058309838	0.149126205875	0.13307882216	0.200689153983	0.16460555246	0.151109311808	0.381843611011	-0.0373007540829	-0.0686276738956	-0.0681285524878	0.0644327594439	0.11790806588	0.693301529732	0.662008885334	0.0113221111086	0.56886730954	0.576385166127	0.298648443196	0.571611047481	0.517356359677	0.488750441989	0.632807213136	0.66297532144	0.56574943201	0.600033267791	0.599089914628	0.586580884338	0.65334044527	0.0663878031631	0.63670169038	0.556823571102	0.556908343398	0.640809934684	0.0773725544605	-0.316050439795	0.0281974764514	0.233056621114
106_TASK01_CON07_0.0_pos	pos	0.0	0.764872066347	0.642426617298	0.408303480017	0.606278819084	0.611470548747	-0.215208564022	-0.00242083346118	-0.117010182526	-0.0578651271265	0.453162018737	-0.0409291812977	-0.0230731750252	-0.0483741662544	-0.0203974022805	-0.0231428170449	-0.0453489131924	0.466094142494	0.0112889755466	-0.0112187061204	-0.050325887152	0.0401609076306	0.0146390030462	0.628263917763	0.589954846101	0.0733833857555	0.517175935676	0.491056978106	0.188664296656	0.493477281806	0.452478495327	0.461117461096	0.568521461696	0.612344294739	0.483293272511	0.560012802974	0.579683099418	0.517398953769	0.590027238204	-0.103502987918	0.562958299305	0.472468956431	0.51605580258	0.583254822046	-0.0442439705341	-0.317508038673	0.134886038241	0.232993582689
106_TASK01_CON07_1.0_posneg	posneg	1.0	0.899712742941	0.82743063559	0.492734149355	0.759917215704	0.764631891277	-0.166550280546	0.420976092343	0.285129623255	-0.177040541871	0.502016142907	0.119337923544	0.180871850791	0.144051401159	0.221115666423	0.200420971881	0.171050528895	0.459719674971	-0.0440482966825	-0.0643464123217	-0.0950158297368	0.0710421271334	0.144110207502	0.79002694205	0.761580594685	0.00309568491069	0.663252802799	0.664526943281	0.355064293201	0.677765966228	0.612906159544	0.587309795577	0.740759444749	0.774710211708	0.666050454371	0.702590998214	0.712543452549	0.689141068663	0.755928351379	0.0513205614984	0.743620376548	0.651622505215	0.655723596858	0.746881177295	0.0788371604859	-0.398477589728	0.0479440818136	0.307115699858
106_TASK01_CON07_1.0_pos	pos	1.0	0.787167624929	0.653380637579	0.416601969303	0.61284893449	0.613540968758	-0.213524398825	-0.0730463743214	-0.109063016929	0.0318173174888	0.42039492219	-0.0978530171117	-0.0510338703473	-0.124028154276	-0.10291914296	-0.0683720025601	-0.109293808089	0.450766678246	0.00807400881279	0.0577594089912	-0.0865567351671	0.0183061788742	-0.00436496595912	0.620636319378	0.588494537854	0.0389143485808	0.495659597714	0.452560483291	0.158000051649	0.492708439659	0.434925931148	0.460454513564	0.573973028777	0.623015772839	0.475596671527	0.560316443852	0.594644745964	0.50917554072	0.586070999853	-0.188344826416	0.562474761219	0.450752143138	0.508865466056	0.585758403592	-0.0806038656326	-0.350303458991	0.168060328446	0.274160726025
106_TASK01_CON07_2.0_posneg	posneg	2.0	0.915455162001	0.855069090861	0.559089827808	0.809844640939	0.808771277044	-0.174722194858	0.45258703522	0.391303529214	-0.133105736887	0.537015578077	0.120309279348	0.199374596196	0.14008057996	0.215016247326	0.208709627667	0.166349644046	0.504866775168	-0.0345923447728	-0.0305761131973	-0.106888767481	0.0662593217501	0.143620457019	0.814619003572	0.796923420216	-0.0374271802202	0.698742827639	0.689340851395	0.385231859181	0.732481120495	0.661571513278	0.645792525734	0.788679835558	0.821021821402	0.716462583444	0.749551940322	0.772710994982	0.736431960302	0.792927827561	0.0070941737054	0.787017980846	0.693115430264	0.702826221291	0.789715863532	0.0521358719805	-0.46224631906	0.079523769051	0.374516935824
106_TASK01_CON07_2.0_pos	pos	2.0	0.788085364826	0.64224169564	0.398238760717	0.598792720938	0.588607794471	-0.170250140406	-0.137876611593	-0.0550445431816	0.138374992175	0.334294746908	-0.134175674197	-0.0521627205512	-0.166303716242	-0.160706005527	-0.121330675317	-0.159727723347	0.382278759567	0.00911927944839	0.145578059584	-0.0871842880203	-0.0062463937838	-0.0460669318505	0.567907953301	0.551345992897	-0.0417204943583	0.433553080815	0.380718596118	0.121641061422	0.45585990789	0.384099658501	0.421122068704	0.543125455154	0.596699445152	0.440253186755	0.521866280635	0.569151464315	0.463590601418	0.542935900772	-0.267091835518	0.523681164955	0.39551436907	0.460232917527	0.546488785568	-0.124095607606	-0.346997556007	0.186407289023	0.29466135195
106_TASK01_CON07_3.0_posneg	posneg	3.0	0.889115382841	0.821706159253	0.565912307652	0.789594777381	0.781398391362	-0.158508969703	0.409242253482	0.456826845086	-0.0432790858861	0.523577561767	0.119087937022	0.194345007274	0.140528167312	0.198944721231	0.181635742734	0.147412984672	0.503065936594	-0.0101870405541	0.00895760231027	-0.0714618634294	0.0592229994597	0.102945414883	0.761996971786	0.754768990571	-0.0964107807814	0.660745247733	0.637400165245	0.36860853912	0.70393128825	0.635606949825	0.635511496883	0.761051864908	0.782130284438	0.695011261787	0.720400491385	0.755964485241	0.706065508001	0.751317579753	-0.0686913060703	0.744199751385	0.659863254106	0.676293003415	0.756169009852	-0.00764553127424	-0.465456354506	0.114681791751	0.398750471629
106_TASK01_CON07_3.0_pos	pos	3.0	0.763153813434	0.612578202886	0.351185227416	0.561028614283	0.542120090187	-0.122221140405	-0.162795881364	0.0329358905147	0.216884618209	0.259299347807	-0.112415177743	-0.0267856927109	-0.130383180961	-0.144519636499	-0.140530400724	-0.145374982816	0.308020539724	0.016167163649	0.171794674752	-0.0260895539893	-0.0033506774516	-0.0955196662196	0.486943130259	0.482112020851	-0.102073141072	0.356771905846	0.295010887469	0.0852169299486	0.394303554865	0.318726683738	0.364032757261	0.497350222003	0.532879787162	0.393547054213	0.454897620498	0.515422717915	0.402385442916	0.474173059401	-0.316969076799	0.453200593408	0.329982474002	0.392365855329	0.488184980132	-0.173522429289	-0.287544957971	0.185792889497	0.276626087662
106_TASK01_CON07_4.0_posneg	posneg	4.0	0.814507861179	0.724698669836	0.488721867754	0.699696440154	0.683195958579	-0.109716920753	0.282741988482	0.428629641702	0.0579405423229	0.45253199002	0.0983534287177	0.143989283973	0.13326222734	0.171479893538	0.151686435766	0.123862841391	0.440130432147	-0.00554889919663	-0.00716732126018	-0.0226531711713	0.0524687741358	0.0798923275549	0.63926640347	0.636370595162	-0.144836031194	0.543397594293	0.505195133402	0.28173097577	0.597568162824	0.549534348635	0.557853070809	0.666633146455	0.675992961758	0.604392092554	0.621340920818	0.665400012792	0.606473717415	0.643840112599	-0.132187270726	0.630092461087	0.564302485465	0.581095314971	0.657667426984	-0.087495260092	-0.367989490903	0.134177421614	0.336858345051
106_TASK01_CON07_4.0_pos	pos	4.0	0.697198610303	0.548852593518	0.289862453367	0.510355713951	0.483514511573	-0.0670574066893	-0.130984877606	0.115739449343	0.22324638289	0.222262023132	-0.0592695379371	0.00301238111305	-0.0472490338907	-0.0658432016315	-0.0586533228021	-0.0582314886176	0.244840728689	-0.0151020952513	0.0789251033436	0.00502164477326	-0.000814958301703	-0.0488633336805	0.408859496737	0.406386662231	-0.123587559897	0.287222019712	0.219492566079	0.0429099489914	0.346610914251	0.298291966979	0.328932605859	0.455634412284	0.469386784811	0.364345070248	0.398715346853	0.460936654371	0.363472600061	0.418271996216	-0.289448483423	0.394202158912	0.305134169823	0.345120405614	0.441554429417	-0.201285565742	-0.177443798791	0.167594532771	0.195049747818
