	direction	thresh	102_TASK01_CON07	102_TASK01_CON08	102_TASK01_CON09	102_TASK02_CON25	102_TASK02_CON26	102_TASK02_CON27	102_TASK03_CON19	102_TASK03_CON20	102_TASK03_CON22	102_TASK04_CON61	102_TASK04_CON62	102_TASK04_CON63	102_TASK04_CON64	102_TASK04_CON65	102_TASK04_CON66	102_TASK04_CON67	102_TASK04_CON68	102_TASK04_CON69	102_TASK04_CON70	102_TASK04_CON71	102_TASK04_CON72	102_TASK04_CON73	102_TASK05_CON13	102_TASK05_CON14	102_TASK05_CON15	102_TASK06_CON01	102_TASK06_CON02	102_TASK06_CON06	102_TASK07_CON31	102_TASK07_CON32	102_TASK07_CON33	102_TASK07_CON34	102_TASK07_CON35	102_TASK07_CON36	102_TASK07_CON37	102_TASK07_CON38	102_TASK07_CON39	102_TASK07_CON40	102_TASK07_CON41	102_TASK07_CON45	102_TASK07_CON46	102_TASK07_CON47	102_TASK07_CON48	102_TASK07_CON49	102_TASK07_CON50	102_TASK07_CON51	102_TASK07_CON52
102_TASK01_CON07_0.0_posneg	posneg	0.0	0.855246545038	0.756673874537	0.342109416969	0.659588672393	0.6778418173	-0.148065536276	0.398420194414	0.264781525359	-0.161962541906	0.428510702102	0.129491312291	0.105760088828	0.106261760844	0.221656036097	0.118265215441	0.144239494781	0.366983351223	0.0259304708544	-0.0969893784165	-0.0643817293747	0.147037121988	0.0638571432043	0.702145832249	0.669052976053	-0.104126899479	0.573382043157	0.593479453041	0.304620773751	0.588128761691	0.507416456101	0.499469167259	0.620310884825	0.653415645933	0.547944083244	0.565946369301	0.631753360452	0.586089060976	0.658037840635	0.116883455004	0.641107212911	0.555603393075	0.539567510268	0.645894233186	0.11219187514	-0.314195692993	0.00521552895356	0.19717382988
102_TASK01_CON07_0.0_pos	pos	0.0	0.82507235127	0.72273056578	0.341073022622	0.639140032705	0.659338889359	-0.168896379434	0.343953532301	0.206578520006	-0.159875890756	0.427099212976	0.0968339511876	0.0747070870626	0.0728847340164	0.183234634325	0.0817485952927	0.104325009414	0.379302577243	0.0261541969882	-0.0854360072694	-0.0576676883996	0.15094511702	0.0462812696803	0.682217220308	0.64880488077	-0.0881297950831	0.554136736837	0.571903901163	0.287945685883	0.571574168366	0.489716782971	0.489983459142	0.597347744233	0.633460463327	0.527755069077	0.548454772055	0.612176418175	0.567647323072	0.634823920303	0.101963736918	0.621641471558	0.534664527239	0.526772371009	0.622713847	0.108484122673	-0.30865446613	0.0187172517237	0.175611285893
102_TASK01_CON07_1.0_posneg	posneg	1.0	0.851021062875	0.754911859861	0.340446200397	0.658971634383	0.676874784491	-0.150600998207	0.392861529689	0.261336624331	-0.158294426976	0.431335069276	0.128016205609	0.103858320777	0.104657927038	0.219070848105	0.114027717787	0.141444018393	0.370816841358	0.0278410755488	-0.095410789272	-0.0622660026162	0.148195219065	0.0594958337649	0.699591169294	0.666842658226	-0.104456681546	0.572375524831	0.591465470145	0.303593010177	0.586637688857	0.506570474806	0.499161717772	0.619792400986	0.652779892214	0.547200399739	0.56636460475	0.630869577137	0.58495503601	0.656471973697	0.112851382595	0.639533735936	0.554232667274	0.539456262423	0.644767438476	0.109844475966	-0.315436664548	0.00807214783899	0.196939537468
102_TASK01_CON07_1.0_pos	pos	1.0	0.795074109994	0.694420859471	0.338842459761	0.624390027206	0.645536691367	-0.191500506917	0.289713938083	0.154770004001	-0.14997757497	0.434483200237	0.06965198202	0.0459533929053	0.0450485674068	0.148472987099	0.0461819632848	0.0685835139698	0.399223627052	0.0312288000576	-0.0754902113081	-0.0470618121237	0.155918357512	0.0249020324632	0.664002155096	0.631132076873	-0.0780075643807	0.539962638464	0.554412175493	0.275743451538	0.558774561867	0.476064863124	0.484246462618	0.581033541253	0.619524733301	0.513935964986	0.537871218846	0.597376399038	0.553507046708	0.616119756763	0.0823851981728	0.606278067897	0.51798933788	0.518863006343	0.604821452274	0.102301782181	-0.308312485453	0.0349118502581	0.158057034785
102_TASK01_CON07_2.0_posneg	posneg	2.0	0.813264241586	0.726385409934	0.335264639133	0.644495528966	0.660438846864	-0.16149465679	0.350754655282	0.232751305735	-0.136531707723	0.431684292675	0.109344558192	0.0881244621055	0.0860280400496	0.194055930312	0.0940149031883	0.119605367706	0.378374444442	0.0280196972229	-0.0841186159166	-0.0591944313854	0.149345180326	0.0463772611941	0.676714755314	0.647209822658	-0.107518218149	0.555843118551	0.570100797989	0.293207063769	0.573506338604	0.495972836598	0.49181195041	0.607255497508	0.638917733051	0.538460089001	0.559268578342	0.615993060197	0.57177450675	0.638889256959	0.0908838674625	0.623402345479	0.540766188755	0.531432122856	0.629016141694	0.0950803747617	-0.315384432871	0.0233558918885	0.19072804774
102_TASK01_CON07_2.0_pos	pos	2.0	0.744788315272	0.652630897069	0.335396555945	0.600067677519	0.619263649419	-0.21147014624	0.224120466753	0.102856446701	-0.123346173788	0.431135397058	0.0329342661436	0.0207160089179	0.00833514756226	0.104740009717	0.00783822969375	0.0284298198918	0.408664163062	0.026594131781	-0.0523508721844	-0.0458821175217	0.159444685782	0.00197490637744	0.630808492817	0.601710595913	-0.075443916246	0.513220437902	0.520209432466	0.255403419204	0.536786862244	0.457397429112	0.472202985484	0.55834669713	0.597204598478	0.496955856912	0.52421806921	0.574544648458	0.531593596594	0.589088834278	0.0487804750929	0.58065172919	0.495348788162	0.505058316003	0.578863670415	0.0818766294646	-0.306817404448	0.0572451416401	0.145326623897
102_TASK01_CON07_3.0_posneg	posneg	3.0	0.726068192444	0.654711413161	0.326755737455	0.599028961118	0.611179636777	-0.174032708242	0.267747964661	0.17584196177	-0.0960711987619	0.412756598084	0.0660793172921	0.0587453611282	0.0429529267176	0.136392784552	0.0499674449428	0.0700223671951	0.374492544253	0.0232362309835	-0.0497765618803	-0.0594898416412	0.144752327481	0.0198668279724	0.620522265424	0.597629753072	-0.113327733984	0.507964861367	0.514802186406	0.268613046724	0.536600623876	0.462983277289	0.463759529479	0.568431956796	0.595692458359	0.505859711752	0.523364474166	0.574730671605	0.533150107393	0.588542090835	0.0510583663653	0.578678162538	0.500794161828	0.497615957776	0.584424753984	0.0670146592799	-0.309163794106	0.044303381917	0.184235803883
102_TASK01_CON07_3.0_pos	pos	3.0	0.66655230392	0.590444321685	0.328794406283	0.558985428549	0.573491185845	-0.21988581565	0.155692116502	0.0605563260436	-0.0830186753529	0.405500612657	-0.00738926193614	0.00136102208349	-0.0337354792426	0.053462675787	-0.0325745911692	-0.015964186602	0.394742684585	0.0186595003158	-0.0111248338683	-0.0547767733369	0.15499998362	-0.0236974895516	0.578140093867	0.556446398128	-0.0844665369076	0.465745489504	0.463846815585	0.228827041166	0.500643812489	0.428396498489	0.445650422096	0.524541388363	0.557433906303	0.465683456015	0.495148494561	0.54014608814	0.4960423895	0.545367834826	0.00749266411196	0.538272394498	0.459135654137	0.474966739898	0.540832101034	0.0466803848329	-0.304377356071	0.0802354126641	0.149816910054
102_TASK01_CON07_4.0_posneg	posneg	4.0	0.606795041465	0.554444491381	0.31533425027	0.522433942489	0.531102842229	-0.187220126953	0.156103796011	0.105476416771	-0.0336109890711	0.367387420472	0.00932476358522	0.022686799444	-0.0164026729945	0.062789861713	-0.0146008878583	0.00309185454874	0.347594542743	0.0171997293348	0.00305895566258	-0.0592554523115	0.135035510638	-0.0204378501567	0.534755465611	0.51995221501	-0.117083896099	0.436007070887	0.43389782129	0.231927994993	0.474175781952	0.405841620487	0.415433801504	0.503147188445	0.521633502096	0.447287245497	0.463256959594	0.509663545271	0.470090621133	0.511073995579	-0.00884587682274	0.505499261424	0.435023133885	0.441089175714	0.513889288959	0.0207999770852	-0.299271622393	0.0726596764513	0.187508246905
102_TASK01_CON07_4.0_pos	pos	4.0	0.569117794948	0.514497583634	0.314710646083	0.496431158569	0.506523244303	-0.217390138151	0.0823396227776	0.0296835978628	-0.0254372079339	0.357782121214	-0.0419446307484	-0.0134527662343	-0.0709121340214	0.00718655885707	-0.0722114989937	-0.0565092243702	0.355723698358	0.01407242723	0.0352029020658	-0.0603459623235	0.144126689803	-0.0519648504867	0.506264610612	0.49288565575	-0.0978156809681	0.404932128795	0.396082889209	0.200085777306	0.448075567373	0.383703935172	0.404106345062	0.475020569559	0.495503270108	0.418815631755	0.447851567001	0.489403174542	0.445157898626	0.483680733663	-0.0414997240237	0.477092100221	0.406938518032	0.427922465209	0.486835484745	-0.00138104448739	-0.29778585563	0.101321694113	0.170699333746
102_TASK01_CON07_5.0_posneg	posneg	5.0	0.480109379314	0.44550263638	0.293985016149	0.431433417853	0.437275959496	-0.187948253603	0.0514763469821	0.0511008664929	0.0271233194086	0.311775250162	-0.0391813756047	-0.00728257699085	-0.0691516579697	0.00175092515148	-0.0691843307156	-0.0516322794299	0.30697379276	0.0113888734876	0.0477077461186	-0.0628310212737	0.117504916474	-0.0521070341653	0.436554401308	0.42873707062	-0.110298046999	0.358757798545	0.346883370964	0.184199806548	0.396781066162	0.343205607238	0.360186548899	0.424167952202	0.431567538253	0.380865456189	0.395461328646	0.430868034451	0.396654239651	0.424387051573	-0.0702255426558	0.417663868603	0.364709029368	0.378155604399	0.431187132399	-0.0431266469456	-0.261594127005	0.0981074029797	0.180699367307
102_TASK01_CON07_5.0_pos	pos	5.0	0.464876586327	0.429660923341	0.291258272142	0.420994345029	0.427216521207	-0.199969879527	0.0198260876646	0.0194919149825	0.029875222564	0.304524492056	-0.0610434884352	-0.0223006418729	-0.0927179887559	-0.0203572672787	-0.0942321121678	-0.0775622555188	0.306482069707	0.0112019952171	0.0630878405138	-0.0647711791634	0.123940990026	-0.0664482842397	0.424378466472	0.417315302105	-0.102192693105	0.344931585107	0.330055372208	0.167774335196	0.385023109267	0.334318248175	0.356115109796	0.412672184787	0.420057774396	0.368677085062	0.390789041524	0.423547579365	0.385978268883	0.413134518563	-0.0860654332026	0.405138623887	0.352760678929	0.373941084756	0.420439250864	-0.0566319073078	-0.260931603677	0.112198622707	0.176275110234
102_TASK01_CON07_6.0_posneg	posneg	6.0	0.349306701284	0.330191832173	0.237363633262	0.325005627733	0.327673627303	-0.156890318838	0.000212622128276	0.0351652940009	0.0583906182709	0.241809310914	-0.0467704066346	-0.0191239670464	-0.0766902863727	-0.0142355166952	-0.0743162137883	-0.0590915608234	0.241128341539	0.0090736230159	0.0512186064189	-0.0607110550827	0.0966289316437	-0.055183177992	0.325310476521	0.322087448612	-0.0940644766775	0.275086891417	0.258399486109	0.123690789267	0.301596253252	0.270031280946	0.284985073518	0.3237979526	0.324237992347	0.296674105003	0.306818973461	0.326477126004	0.30490938491	0.320047515621	-0.095963547422	0.314350770095	0.283423654427	0.295948340058	0.326776286988	-0.0865866931717	-0.186500552256	0.0985187793727	0.147905280481
102_TASK01_CON07_6.0_pos	pos	6.0	0.344958850785	0.325716619992	0.236168230548	0.321894843374	0.324672582608	-0.159891452216	-0.00894407092781	0.0264799162713	0.0588694155933	0.238079788754	-0.0521981061266	-0.0218724304206	-0.0834677102174	-0.0197324198229	-0.0811970191337	-0.0657766551053	0.238711769213	0.00968304662095	0.0569654193527	-0.0630632514291	0.0985288897498	-0.059977365465	0.321664841385	0.318601050192	-0.0921541729642	0.271086015024	0.25339377801	0.118239718133	0.298056195896	0.267941762601	0.284731843176	0.320404094883	0.320593924901	0.293195769005	0.306393823938	0.324796067441	0.301833821112	0.316896429927	-0.100819684697	0.310496672115	0.28014295429	0.295636330249	0.323761321703	-0.0930138292615	-0.185159339961	0.104460410481	0.146925232546
102_TASK01_CON07_7.0_posneg	posneg	7.0	0.209509818088	0.20126724163	0.160954627343	0.19919846965	0.20027703301	-0.0954074988366	-0.00725128398016	0.0327628926841	0.0533245366537	0.149727313765	-0.0259665937906	-0.0160345847744	-0.0480565726003	-0.00269598262255	-0.0461679100323	-0.035355011349	0.14875693653	0.00840571512635	0.0267245948171	-0.0385734830997	0.0676164343276	-0.0380052317066	0.197714171966	0.196233049739	-0.0624349564887	0.17856631071	0.166304956846	0.0704087578668	0.189439641028	0.177706930019	0.183986464517	0.199732983777	0.199449641739	0.189639623437	0.192930367319	0.200604528314	0.191978758597	0.197747414241	-0.0753580461392	0.1951736553	0.183166618334	0.188570428303	0.20073854547	-0.0760293005069	-0.0939747325506	0.0698947280252	0.0792511685712
