	direction	thresh	456_TASK01_CON07	456_TASK01_CON08	456_TASK01_CON09	456_TASK02_CON25	456_TASK02_CON26	456_TASK02_CON27	456_TASK03_CON19	456_TASK03_CON20	456_TASK03_CON22	456_TASK04_CON61	456_TASK04_CON62	456_TASK04_CON63	456_TASK04_CON64	456_TASK04_CON65	456_TASK04_CON66	456_TASK04_CON67	456_TASK04_CON68	456_TASK04_CON69	456_TASK04_CON70	456_TASK04_CON71	456_TASK04_CON72	456_TASK04_CON73	456_TASK05_CON13	456_TASK05_CON14	456_TASK05_CON15	456_TASK06_CON01	456_TASK06_CON02	456_TASK06_CON06	456_TASK07_CON31	456_TASK07_CON32	456_TASK07_CON33	456_TASK07_CON34	456_TASK07_CON35	456_TASK07_CON36	456_TASK07_CON37	456_TASK07_CON38	456_TASK07_CON39	456_TASK07_CON40	456_TASK07_CON41	456_TASK07_CON45	456_TASK07_CON46	456_TASK07_CON47	456_TASK07_CON48	456_TASK07_CON49	456_TASK07_CON50	456_TASK07_CON51	456_TASK07_CON52
456_TASK01_CON07_0.0_posneg	posneg	0.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0	228246.0
456_TASK01_CON07_0.0_pos	pos	0.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0	114553.0
456_TASK01_CON07_1.0_posneg	posneg	1.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0	146130.0
456_TASK01_CON07_1.0_pos	pos	1.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0	75685.0
456_TASK01_CON07_2.0_posneg	posneg	2.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0	85545.0
456_TASK01_CON07_2.0_pos	pos	2.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0	49481.0
456_TASK01_CON07_3.0_posneg	posneg	3.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0	48682.0
456_TASK01_CON07_3.0_pos	pos	3.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0	32928.0
456_TASK01_CON07_4.0_posneg	posneg	4.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0	26821.0
456_TASK01_CON07_4.0_pos	pos	4.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0	21512.0
456_TASK01_CON07_5.0_posneg	posneg	5.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0	14741.0
456_TASK01_CON07_5.0_pos	pos	5.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0	13458.0
456_TASK01_CON07_6.0_posneg	posneg	6.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0	7048.0
456_TASK01_CON07_6.0_pos	pos	6.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0	6895.0
456_TASK01_CON07_7.0_posneg	posneg	7.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0	2107.0
456_TASK01_CON07_7.0_pos	pos	7.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0	2099.0
456_TASK01_CON07_8.0_posneg	posneg	8.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0
456_TASK01_CON07_8.0_pos	pos	8.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0	194.0
456_TASK01_CON07_9.0_posneg	posneg	9.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
456_TASK01_CON07_9.0_pos	pos	9.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
456_TASK01_CON07_10.0_posneg	posneg	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
456_TASK01_CON07_10.0_pos	pos	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
456_TASK01_CON07_11.0_posneg	posneg	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
456_TASK01_CON07_11.0_pos	pos	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
456_TASK01_CON07_12.0_posneg	posneg	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
456_TASK01_CON07_12.0_pos	pos	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
456_TASK01_CON07_13.0_posneg	posneg	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
