	direction	thresh	212_TASK01_CON07	212_TASK01_CON08	212_TASK01_CON09	212_TASK02_CON25	212_TASK02_CON26	212_TASK02_CON27	212_TASK03_CON19	212_TASK03_CON20	212_TASK03_CON22	212_TASK04_CON61	212_TASK04_CON62	212_TASK04_CON63	212_TASK04_CON64	212_TASK04_CON65	212_TASK04_CON66	212_TASK04_CON67	212_TASK04_CON68	212_TASK04_CON69	212_TASK04_CON70	212_TASK04_CON71	212_TASK04_CON72	212_TASK04_CON73	212_TASK05_CON13	212_TASK05_CON14	212_TASK05_CON15	212_TASK06_CON01	212_TASK06_CON02	212_TASK06_CON06	212_TASK07_CON31	212_TASK07_CON32	212_TASK07_CON33	212_TASK07_CON34	212_TASK07_CON35	212_TASK07_CON36	212_TASK07_CON37	212_TASK07_CON38	212_TASK07_CON39	212_TASK07_CON40	212_TASK07_CON41	212_TASK07_CON45	212_TASK07_CON46	212_TASK07_CON47	212_TASK07_CON48	212_TASK07_CON49	212_TASK07_CON50	212_TASK07_CON51	212_TASK07_CON52
212_TASK01_CON07_0.0_posneg	posneg	0.0	0.895178675652	0.810338675976	0.471440136433	0.689136564732	0.688458144665	-0.229967206717	0.369327843189	0.229038655758	-0.132964268327	0.479186356068	0.0217380076647	0.0881363302469	0.0299327019602	0.180874079466	0.125104978681	0.094182819128	0.433770596981	-0.0872716009617	-0.0555237792432	-0.125656172633	0.141449272633	0.143562346697	0.742701411247	0.706232190132	-0.183279633522	0.583973109722	0.580586910248	0.260293543339	0.660096347332	0.584643363953	0.572709858418	0.724848330021	0.781241476536	0.682912945747	0.701462209225	0.741347014904	0.661149978638	0.768558502197	0.0293090324849	0.73288410902	0.647100687027	0.639347374439	0.747925341129	0.0106488009915	-0.444354534149	0.0909516960382	0.348796099424
212_TASK01_CON07_0.0_pos	pos	0.0	0.827917695045	0.740667998791	0.479861855507	0.649917244911	0.645470440388	-0.281154870987	0.195028617978	0.0848583504558	-0.0920822545886	0.445571452379	-0.0728769674897	-0.00212282175198	-0.0862558186054	0.0645569935441	0.018273986876	-0.0296749938279	0.443657159805	-0.0699872896075	-0.0128632551059	-0.150425076485	0.15949678421	0.0849510282278	0.683726072311	0.646413147449	-0.17110709846	0.547615349293	0.517189502716	0.198972448707	0.612173199654	0.545251131058	0.556253433228	0.676973998547	0.743573606014	0.649824142456	0.682830452919	0.71264064312	0.609075546265	0.713700950146	-0.042999252677	0.675700843334	0.596652567387	0.61069637537	0.692283093929	-0.0563823878765	-0.466242313385	0.167600080371	0.348192632198
212_TASK01_CON07_1.0_posneg	posneg	1.0	0.890747964382	0.806679844856	0.469941079617	0.685651481152	0.684527814388	-0.229754850268	0.36540171504	0.22882707417	-0.12828989327	0.476743727922	0.0186421126127	0.0839998796582	0.0266074873507	0.176305115223	0.121952414513	0.0902955830097	0.43285548687	-0.0867053046823	-0.0546737574041	-0.125487551093	0.140822961926	0.141180306673	0.73783904314	0.701541483402	-0.183727607131	0.581878125668	0.577783703804	0.259451717138	0.656186044216	0.58132147789	0.569729566574	0.721524477005	0.778393983841	0.681161463261	0.69803071022	0.738044917583	0.656796872616	0.764207184315	0.0257937442511	0.728798031807	0.643589019775	0.635337710381	0.743674099445	0.00878741871566	-0.443167716265	0.091617770493	0.348960310221
212_TASK01_CON07_1.0_pos	pos	1.0	0.811695098877	0.725481569767	0.473564237356	0.637865662575	0.633233487606	-0.281704604626	0.178819701076	0.072709210217	-0.0866893902421	0.438109248877	-0.0802679210901	-0.0112226866186	-0.0949774608016	0.0542102046311	0.00871431082487	-0.0399886704981	0.44037681818	-0.0677637904882	-0.0103647075593	-0.150311425328	0.159778892994	0.0781456008554	0.670177280903	0.63292324543	-0.166419446468	0.539380133152	0.507182240486	0.192787617445	0.59962451458	0.534625768661	0.547093570232	0.663883209229	0.730969965458	0.638306379318	0.671639621258	0.700466632843	0.596173763275	0.699336349964	-0.0480737425387	0.661928474903	0.58442735672	0.599607050419	0.678125858307	-0.0597020350397	-0.461615681648	0.170751854777	0.342979729176
212_TASK01_CON07_2.0_posneg	posneg	2.0	0.861340641975	0.782080173492	0.46031793952	0.660446047783	0.657485485077	-0.2294742167	0.335059791803	0.220345765352	-0.101056531072	0.459231108427	0.000951414811425	0.0632444024086	0.0055870693177	0.148534521461	0.101111136377	0.0662255361676	0.423835068941	-0.0812443345785	-0.0445599332452	-0.125994741917	0.137477293611	0.125445842743	0.706016838551	0.670931696892	-0.184045881033	0.563850045204	0.556933820248	0.250376790762	0.63096165657	0.559052050114	0.549635589123	0.69835293293	0.757705748081	0.666052162647	0.677193701267	0.716724395752	0.628852069378	0.735900044441	0.00410511903465	0.701551616192	0.61946451664	0.610378324986	0.716014862061	-0.00319387484342	-0.437097609043	0.0973369404674	0.349278986454
212_TASK01_CON07_2.0_pos	pos	2.0	0.771438002586	0.689515471458	0.460054546595	0.607637286186	0.601458251476	-0.282379031181	0.139571532607	0.0505689010024	-0.0656889304519	0.413991034031	-0.10050471127	-0.0328211896122	-0.119367495179	0.022107206285	-0.015642683953	-0.067810036242	0.425860196352	-0.0619532875717	0.00245142704807	-0.150746956468	0.155333280563	0.0614731498063	0.631167113781	0.59581798315	-0.163663521409	0.512344062328	0.475659817457	0.176405161619	0.569395303726	0.50727969408	0.523531258106	0.633216917515	0.701599001884	0.613882362843	0.644675791264	0.672357678413	0.563477993011	0.663938820362	-0.066873408854	0.628051817417	0.553895533085	0.570583164692	0.64376193285	-0.0712667405605	-0.453316122293	0.178723111749	0.337521463633
212_TASK01_CON07_3.0_posneg	posneg	3.0	0.795621037483	0.723811209202	0.443577885628	0.611045598984	0.604236185551	-0.225456655025	0.265029996634	0.190780848265	-0.0521345548332	0.417404562235	-0.0243004560471	0.0324813239276	-0.0294238850474	0.0971088930964	0.0621866770089	0.0246631894261	0.39490967989	-0.060335919261	-0.0218132231385	-0.123567663133	0.125620812178	0.0950250253081	0.638145029545	0.607268631458	-0.190569832921	0.518765389919	0.505893468857	0.226269096136	0.581880629063	0.51421892643	0.512121558189	0.649303972721	0.709423184395	0.633122444153	0.632740557194	0.671086668968	0.575322568417	0.677173435688	-0.0341847129166	0.645066678524	0.570743739605	0.5622382164	0.659218251705	-0.0318184942007	-0.41989839077	0.11062259227	0.345580846071
212_TASK01_CON07_3.0_pos	pos	3.0	0.71407365799	0.639058589935	0.443658947945	0.564736127853	0.555038690567	-0.27384981513	0.0931781083345	0.0368871688843	-0.0289985854179	0.372020065784	-0.116942636669	-0.0501653365791	-0.142343997955	-0.0178768523037	-0.0400618426502	-0.0952416062355	0.390947401524	-0.0484420321882	0.0229936465621	-0.147198870778	0.138323321939	0.0436506196856	0.571289420128	0.541075289249	-0.173587575555	0.466363012791	0.426318526268	0.156515836716	0.527084350586	0.468069344759	0.489164024591	0.591041743755	0.658368766308	0.58417725563	0.605325758457	0.631700396538	0.518293499947	0.614732325077	-0.0962085425854	0.579891204834	0.511919021606	0.528665542603	0.596007287502	-0.0931459069252	-0.43636649847	0.186267361045	0.335017800331
212_TASK01_CON07_4.0_posneg	posneg	4.0	0.697644531727	0.636083245277	0.41620439291	0.542686700821	0.530710816383	-0.218565061688	0.158571764827	0.133141770959	0.00245583686046	0.359642475843	-0.0558455586433	-0.00158575142268	-0.0744945257902	0.0359016433358	0.0108124036342	-0.026322459802	0.353329122066	-0.0389633141458	0.00877080485225	-0.124568656087	0.112888000906	0.0560795925558	0.546716988087	0.521470844746	-0.192290112376	0.45426940918	0.429875671864	0.181928724051	0.51314675808	0.452767342329	0.460544526577	0.577398717403	0.634323179722	0.582041919231	0.571115493774	0.603252112865	0.502892076969	0.595176696777	-0.0851530507207	0.564470350742	0.502877533436	0.498844027519	0.578709542751	-0.0783914774656	-0.389065355062	0.133400261402	0.333101600409
212_TASK01_CON07_4.0_pos	pos	4.0	0.643934011459	0.580137968063	0.415273696184	0.511689245701	0.498384803534	-0.253885447979	0.046297468245	0.0310893803835	0.0123997116461	0.327189415693	-0.12046354264	-0.0557041168213	-0.150856986642	-0.0424840152264	-0.0575457476079	-0.10860298574	0.348247230053	-0.0332334004343	0.0404357537627	-0.139223709702	0.121738217771	0.0247232858092	0.503446340561	0.478751629591	-0.181173309684	0.414534330368	0.371787428856	0.131814420223	0.476367503405	0.421769618988	0.445095658302	0.539241969585	0.60048866272	0.549846529961	0.55525290966	0.577745437622	0.465343266726	0.555509567261	-0.129125609994	0.521417856216	0.463766396046	0.477715581656	0.537874519825	-0.122508853674	-0.401627868414	0.187138393521	0.328049361706
212_TASK01_CON07_5.0_posneg	posneg	5.0	0.577571928501	0.529371201992	0.367819160223	0.458294510841	0.442750185728	-0.202549889684	0.0606162287295	0.0723598077893	0.0369876623154	0.29718503356	-0.0819970592856	-0.0302025042474	-0.109348595142	-0.0118815042078	-0.0326236151159	-0.0681611001492	0.30628991127	-0.0250063948333	0.0286313816905	-0.121305406094	0.105148285627	0.0241473000497	0.446170270443	0.427356868982	-0.191409707069	0.372356951237	0.335896193981	0.118762485683	0.429992318153	0.382833600044	0.397374033928	0.490417569876	0.537967860699	0.512083292007	0.493846923113	0.517647743225	0.419024080038	0.497524321079	-0.123651593924	0.467917203903	0.4235868752	0.423993945122	0.483857184649	-0.129531860352	-0.340743035078	0.152330040932	0.308857291937
212_TASK01_CON07_5.0_pos	pos	5.0	0.555379450321	0.506205141544	0.365409970284	0.44499540329	0.429085195065	-0.217002287507	0.0147804291919	0.0301599148661	0.0379717051983	0.280263781548	-0.108766227961	-0.0523598566651	-0.14056815207	-0.0430999770761	-0.0602309815586	-0.102443963289	0.299816161394	-0.0220746714622	0.0418977178633	-0.126703321934	0.110606260598	0.0115832230076	0.428807079792	0.410207718611	-0.187769055367	0.352078437805	0.307464689016	0.0934697017074	0.414629638195	0.370480149984	0.39148068428	0.47567692399	0.523281395435	0.499826878309	0.489997595549	0.508588910103	0.403756141663	0.482370257378	-0.142943143845	0.449595600367	0.407951205969	0.416770964861	0.468294292688	-0.152272284031	-0.345666080713	0.17756447196	0.310528725386
212_TASK01_CON07_6.0_posneg	posneg	6.0	0.437382489443	0.402589529753	0.296963691711	0.351860940456	0.336314618587	-0.160800099373	0.0173463076353	0.0469115376472	0.0458181276917	0.227177500725	-0.0679294914007	-0.0307115167379	-0.0954905301332	-0.0168583095074	-0.0353198759258	-0.0627219974995	0.238650128245	-0.0112921660766	0.0232982952148	-0.0993230566382	0.089109107852	0.00919843092561	0.333017855883	0.320066303015	-0.174892649055	0.279677480459	0.242869377136	0.0656459704041	0.328075200319	0.300669163465	0.313327103853	0.377752125263	0.412026852369	0.409774929285	0.387125939131	0.402455747128	0.319572478533	0.378759533167	-0.121777556837	0.353096485138	0.329153954983	0.328769385815	0.368194252253	-0.157747879624	-0.250877588987	0.146018669009	0.243149235845
212_TASK01_CON07_6.0_pos	pos	6.0	0.430470168591	0.395210981369	0.295334845781	0.348109662533	0.332479357719	-0.164228290319	0.00373455812223	0.0342359617352	0.0447435043752	0.218627288938	-0.0763842388988	-0.0370304696262	-0.104370206594	-0.0252333581448	-0.0430302768946	-0.0729132667184	0.232659623027	-0.0110952146351	0.0276940967888	-0.100291922688	0.0917744264007	0.00548140658066	0.328164368868	0.315446138382	-0.175222083926	0.271899312735	0.233001172543	0.0570705123246	0.324190974236	0.298543214798	0.313081413507	0.374252587557	0.40783777833	0.407190620899	0.38790333271	0.401183366776	0.315949708223	0.375433832407	-0.126635491848	0.347998440266	0.325822144747	0.328299105167	0.364709377289	-0.1672308743	-0.251382052898	0.155498862267	0.245051115751
212_TASK01_CON07_7.0_posneg	posneg	7.0	0.259188771248	0.2391423136	0.197747439146	0.210364952683	0.199747368693	-0.0908555090427	0.0166513603181	0.0365759208798	0.0249526798725	0.131654694676	-0.0319144055247	-0.0164500027895	-0.0511192008853	-0.00290427263826	-0.0100868493319	-0.0292502380908	0.136817082763	-0.00405004434288	0.00634569302201	-0.0635815635324	0.0537342876196	0.0123557792976	0.193558469415	0.186621442437	-0.113667175174	0.172070577741	0.149081483483	0.0357820056379	0.199496746063	0.191028997302	0.193650498986	0.224517449737	0.246643319726	0.255997300148	0.235012382269	0.242288067937	0.193081408739	0.226787850261	-0.0724192559719	0.211536556482	0.205444440246	0.199898138642	0.218427106738	-0.122953332961	-0.123258836567	0.104101538658	0.120877064764
212_TASK01_CON07_7.0_pos	pos	7.0	0.256831467152	0.236516535282	0.197278037667	0.208920747042	0.19825951755	-0.0916454866529	0.0119601329789	0.0321468040347	0.0245219748467	0.128070935607	-0.0351657643914	-0.0188637096435	-0.0542453564703	-0.00575710274279	-0.012639128603	-0.0328491814435	0.134056702256	-0.00444804178551	0.00781706254929	-0.0638752728701	0.055005967617	0.0112120807171	0.19159913063	0.184690251946	-0.113836370409	0.169253662229	0.145609468222	0.0327760316432	0.197977527976	0.190432235599	0.193605571985	0.223275288939	0.245193198323	0.254932105541	0.235257863998	0.241849094629	0.191710680723	0.225535407662	-0.0739640891552	0.209656760097	0.204204112291	0.199722617865	0.217142269015	-0.126598492265	-0.123090162873	0.107595704496	0.121361233294
