	direction	thresh	395_TASK01_CON07	395_TASK01_CON08	395_TASK01_CON09	395_TASK02_CON25	395_TASK02_CON26	395_TASK02_CON27	395_TASK03_CON19	395_TASK03_CON20	395_TASK03_CON22	395_TASK04_CON61	395_TASK04_CON62	395_TASK04_CON63	395_TASK04_CON64	395_TASK04_CON65	395_TASK04_CON66	395_TASK04_CON67	395_TASK04_CON68	395_TASK04_CON69	395_TASK04_CON70	395_TASK04_CON71	395_TASK04_CON72	395_TASK04_CON73	395_TASK05_CON13	395_TASK05_CON14	395_TASK05_CON15	395_TASK06_CON01	395_TASK06_CON02	395_TASK06_CON06	395_TASK07_CON31	395_TASK07_CON32	395_TASK07_CON33	395_TASK07_CON34	395_TASK07_CON35	395_TASK07_CON36	395_TASK07_CON37	395_TASK07_CON38	395_TASK07_CON39	395_TASK07_CON40	395_TASK07_CON41	395_TASK07_CON45	395_TASK07_CON46	395_TASK07_CON47	395_TASK07_CON48	395_TASK07_CON49	395_TASK07_CON50	395_TASK07_CON51	395_TASK07_CON52
395_TASK01_CON07_0.0_posneg	posneg	0.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0	228274.0
395_TASK01_CON07_0.0_pos	pos	0.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0	134042.0
395_TASK01_CON07_1.0_posneg	posneg	1.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0	149179.0
395_TASK01_CON07_1.0_pos	pos	1.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0	93627.0
395_TASK01_CON07_2.0_posneg	posneg	2.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0	89602.0
395_TASK01_CON07_2.0_pos	pos	2.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0	61123.0
395_TASK01_CON07_3.0_posneg	posneg	3.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0	52184.0
395_TASK01_CON07_3.0_pos	pos	3.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0	39622.0
395_TASK01_CON07_4.0_posneg	posneg	4.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0	29703.0
395_TASK01_CON07_4.0_pos	pos	4.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0	25478.0
