	direction	thresh	81_TASK01_CON07	81_TASK01_CON08	81_TASK01_CON09	81_TASK02_CON25	81_TASK02_CON26	81_TASK02_CON27	81_TASK03_CON19	81_TASK03_CON20	81_TASK03_CON22	81_TASK04_CON61	81_TASK04_CON62	81_TASK04_CON63	81_TASK04_CON64	81_TASK04_CON65	81_TASK04_CON66	81_TASK04_CON67	81_TASK04_CON68	81_TASK04_CON69	81_TASK04_CON70	81_TASK04_CON71	81_TASK04_CON72	81_TASK04_CON73	81_TASK05_CON13	81_TASK05_CON14	81_TASK05_CON15	81_TASK06_CON01	81_TASK06_CON02	81_TASK06_CON06	81_TASK07_CON31	81_TASK07_CON32	81_TASK07_CON33	81_TASK07_CON34	81_TASK07_CON35	81_TASK07_CON36	81_TASK07_CON37	81_TASK07_CON38	81_TASK07_CON39	81_TASK07_CON40	81_TASK07_CON41	81_TASK07_CON45	81_TASK07_CON46	81_TASK07_CON47	81_TASK07_CON48	81_TASK07_CON49	81_TASK07_CON50	81_TASK07_CON51	81_TASK07_CON52
81_TASK01_CON07_0.0_posneg	posneg	0.0	0.817965498105	0.715600371099	0.360481155821	0.685492911904	0.701172897418	-0.207509412624	0.405676845946	0.259017695862	-0.224660910186	0.365835656005	0.036029426133	0.168972216488	0.0824126700314	0.142583152056	0.0771521844658	0.0838673889265	0.354168934137	-0.0874136830824	0.0414424466117	-0.0585145554621	0.074994549901	0.0670766908175	0.691569211708	0.682879500725	-0.139246074404	0.5102419069	0.530433200956	0.249250883812	0.665986715672	0.596014602433	0.5704651891	0.665459905358	0.666925327457	0.610442458636	0.628928229678	0.655012174661	0.657026373442	0.688337976397	0.194872389826	0.688363680855	0.627432323866	0.611842621498	0.679735641753	0.0905079261496	-0.288979415122	0.040837810135	0.194575190723
81_TASK01_CON07_0.0_pos	pos	0.0	0.774402487997	0.667090741542	0.362002858651	0.64836272393	0.66582036827	-0.230401708035	0.329075478988	0.184506954172	-0.204646998604	0.385984099563	0.00786663918697	0.126780371737	0.0475432273525	0.0998910337854	0.0524392535601	0.0522165543209	0.384963967669	-0.0823584017869	0.0309528989311	-0.060451694301	0.0669084958282	0.0600125284726	0.65992611063	0.64993065565	-0.110237070794	0.50696771438	0.515509117583	0.21308979486	0.630699378408	0.560988307357	0.54694459924	0.628031798208	0.633301539401	0.578030268696	0.602141758477	0.625822395742	0.621441925584	0.652778517004	0.152710681001	0.651169728304	0.591213565796	0.585189171557	0.642922447473	0.0681886384239	-0.288710523605	0.0643059254311	0.180058025006
81_TASK01_CON07_1.0_posneg	posneg	1.0	0.809783780852	0.712270525558	0.356041318033	0.681717806497	0.695969091006	-0.205825646164	0.400413582329	0.255061960027	-0.221852989476	0.366207191149	0.0336796869102	0.165994642248	0.0796245588765	0.138622880774	0.0731804399174	0.0803271933182	0.355045640046	-0.0857345234117	0.0435302011597	-0.0575518483873	0.0749178689151	0.0633917708429	0.688686608528	0.679552271371	-0.137564314054	0.506986200091	0.526646631888	0.247437871663	0.663003129232	0.59279272702	0.568341951634	0.662952754138	0.664125323583	0.607658981514	0.625604265861	0.652983900524	0.653406978745	0.684313940074	0.190048966443	0.68474663129	0.623390858256	0.608633959376	0.676784895937	0.0883042817485	-0.29115876659	0.0428000524582	0.197391248144
81_TASK01_CON07_1.0_pos	pos	1.0	0.730823756263	0.63072523196	0.357881482903	0.618264672185	0.633789901623	-0.245857560177	0.263221793111	0.123519550835	-0.182769207587	0.406968857865	-0.0195738883471	0.089796639872	0.0154241969713	0.0595639736637	0.0273381320976	0.0216688118894	0.415039882932	-0.078086626692	0.0287431348595	-0.060694379578	0.0601526271929	0.0483379898974	0.636685921722	0.624265426907	-0.085751468298	0.504287576834	0.5042062804	0.187275357076	0.604227972938	0.533221302009	0.530558735502	0.60083097862	0.6088378763	0.553976767191	0.58073760284	0.606767301098	0.592665338885	0.623707320745	0.110502329554	0.621787315394	0.56081587554	0.564052141989	0.615426419643	0.0476126820748	-0.297462001038	0.0858880477413	0.179796180007
81_TASK01_CON07_2.0_posneg	posneg	2.0	0.756608017634	0.678399249545	0.338762774412	0.651309219411	0.659603687315	-0.199781108061	0.361881813643	0.231920108511	-0.193608793518	0.363560460327	0.0174514102579	0.14388893643	0.0619893212238	0.114359675956	0.0565926592006	0.0612042684509	0.355961030607	-0.0811374997114	0.048712308034	-0.0500469581975	0.0720775162565	0.0505494736471	0.656156559004	0.646536296789	-0.130029028243	0.487094552424	0.503610865754	0.235511587769	0.635001668822	0.5661056402	0.547121689185	0.635680649577	0.639541436459	0.583208786269	0.599723228653	0.628671077567	0.62244557132	0.651864229682	0.154289117021	0.654117355319	0.592568017861	0.582491297502	0.646910072632	0.0766286098223	-0.295507508947	0.0518544643409	0.201942446839
81_TASK01_CON07_2.0_pos	pos	2.0	0.663540669257	0.584224074565	0.340508384295	0.580085257369	0.588857067992	-0.248419478725	0.197399888252	0.0757916515133	-0.145635316539	0.406277628344	-0.0523459525497	0.0505991444139	-0.0213299567755	0.0183638374229	-0.00979315258272	-0.0184426465297	0.423451883519	-0.070137104179	0.0396556426317	-0.0536783051901	0.064264913807	0.0233463740849	0.594574036826	0.582899621909	-0.074346596388	0.477767698915	0.470817881343	0.163061656144	0.568414030576	0.500797071935	0.506230769491	0.565495090225	0.576674882102	0.521776240276	0.550010510238	0.577623455745	0.555037172198	0.58362759653	0.0578141647747	0.582834654097	0.522456630088	0.533500184575	0.578257030674	0.0231488620465	-0.304865589914	0.109058485189	0.181282502527
81_TASK01_CON07_3.0_posneg	posneg	3.0	0.647636562428	0.589858982817	0.322813918882	0.569828400731	0.572583430857	-0.193704584196	0.268976564419	0.18548357681	-0.121309164619	0.340537095407	-0.0186887746944	0.0867039776255	0.0182573975761	0.0612055495534	0.0258221680936	0.0181478962795	0.33913976778	-0.0730521286462	0.047948358267	-0.0427980554574	0.0638879078142	0.0349237612085	0.571228034433	0.564543417483	-0.125846471751	0.442901325394	0.455913553373	0.213300407915	0.556581439726	0.498634705625	0.485354347425	0.560501301169	0.569377614844	0.519361506334	0.531285671778	0.557302346263	0.543159315068	0.568933334554	0.0796036825941	0.572074015905	0.517993902055	0.512188981969	0.566727027032	0.047475325164	-0.277185962116	0.0633205928887	0.193538783123
81_TASK01_CON07_3.0_pos	pos	3.0	0.572153276318	0.513926875459	0.322849858222	0.512881073159	0.516054965938	-0.235812334858	0.134463552687	0.0555005858281	-0.083741333615	0.367671176528	-0.0820659118639	0.0102471218557	-0.0579087879486	-0.0230713784915	-0.0416253753487	-0.0585944039037	0.389920450171	-0.0596494645481	0.0510732609112	-0.0453687560227	0.064364512276	0.00323921424014	0.520353780277	0.51322174286	-0.0818884049643	0.425242026301	0.415503337513	0.145747794809	0.503443071062	0.446873781351	0.455146717367	0.503612262096	0.517070151712	0.468534848144	0.493659291425	0.517318303997	0.490574269798	0.51557381092	-0.00460191025171	0.514877255009	0.46197005174	0.475902001932	0.51234264071	-0.00359247237135	-0.291152189134	0.123347221163	0.176162610208
81_TASK01_CON07_4.0_posneg	posneg	4.0	0.515340906051	0.47916987063	0.293828478075	0.467299933105	0.466773665432	-0.18492142303	0.159824991847	0.128653707945	-0.048796982639	0.301834171055	-0.0533700720472	0.0331282396084	-0.0264801251442	0.0134783183685	-0.0164543190217	-0.0290948905463	0.306253792839	-0.0599128847652	0.0500733086569	-0.0337241750366	0.0706720458397	0.0068912059141	0.466383514901	0.462917152321	-0.114955777815	0.376480441725	0.380600858678	0.170977346218	0.457510040674	0.414480349022	0.40859796045	0.462754844886	0.470603447055	0.437826896208	0.444341268745	0.46037650619	0.446761795479	0.46532007549	-0.00148188408099	0.46768323643	0.427956382467	0.426749212249	0.464499492278	0.000322607730329	-0.240149425075	0.0820490087709	0.169381956214
81_TASK01_CON07_4.0_pos	pos	4.0	0.474381645982	0.438460248858	0.293933164794	0.435543294465	0.435938123256	-0.21127708543	0.0857650471917	0.0550606351065	-0.0270007653478	0.317720796614	-0.0895171190589	-0.00745203084498	-0.0704399544836	-0.035896915467	-0.0601171605945	-0.0749748367109	0.336903019042	-0.0481089243404	0.0541787779989	-0.032960505652	0.0711531516652	-0.0177526951807	0.437975335318	0.434486311307	-0.0848943239202	0.366762392211	0.3539439771	0.124364885512	0.429156325656	0.387104648501	0.394513511967	0.432146558138	0.441993187179	0.409422866313	0.425597734679	0.441184821169	0.419363213326	0.437999970517	-0.0539183413269	0.437085511037	0.397948805622	0.409566030668	0.436367361423	-0.0331667362294	-0.252850463933	0.124180932956	0.164225168483
