	direction	thresh	339_TASK01_CON07	339_TASK01_CON08	339_TASK01_CON09	339_TASK02_CON25	339_TASK02_CON26	339_TASK02_CON27	339_TASK03_CON19	339_TASK03_CON20	339_TASK03_CON22	339_TASK04_CON61	339_TASK04_CON62	339_TASK04_CON63	339_TASK04_CON64	339_TASK04_CON65	339_TASK04_CON66	339_TASK04_CON67	339_TASK04_CON68	339_TASK04_CON69	339_TASK04_CON70	339_TASK04_CON71	339_TASK04_CON72	339_TASK04_CON73	339_TASK05_CON13	339_TASK05_CON14	339_TASK05_CON15	339_TASK06_CON01	339_TASK06_CON02	339_TASK06_CON06	339_TASK07_CON31	339_TASK07_CON32	339_TASK07_CON33	339_TASK07_CON34	339_TASK07_CON35	339_TASK07_CON36	339_TASK07_CON37	339_TASK07_CON38	339_TASK07_CON39	339_TASK07_CON40	339_TASK07_CON41	339_TASK07_CON45	339_TASK07_CON46	339_TASK07_CON47	339_TASK07_CON48	339_TASK07_CON49	339_TASK07_CON50	339_TASK07_CON51	339_TASK07_CON52
339_TASK01_CON07_0.0_posneg	posneg	0.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0	228346.0
339_TASK01_CON07_0.0_pos	pos	0.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0	111832.0
339_TASK01_CON07_1.0_posneg	posneg	1.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0	150773.0
339_TASK01_CON07_1.0_pos	pos	1.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0	75382.0
339_TASK01_CON07_2.0_posneg	posneg	2.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0	91271.0
339_TASK01_CON07_2.0_pos	pos	2.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0	49393.0
339_TASK01_CON07_3.0_posneg	posneg	3.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0	53472.0
339_TASK01_CON07_3.0_pos	pos	3.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0	32589.0
339_TASK01_CON07_4.0_posneg	posneg	4.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0	29690.0
339_TASK01_CON07_4.0_pos	pos	4.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0	21210.0
