	direction	thresh	215_TASK01_CON07	215_TASK01_CON08	215_TASK01_CON09	215_TASK02_CON25	215_TASK02_CON26	215_TASK02_CON27	215_TASK03_CON19	215_TASK03_CON20	215_TASK03_CON22	215_TASK04_CON61	215_TASK04_CON62	215_TASK04_CON63	215_TASK04_CON64	215_TASK04_CON65	215_TASK04_CON66	215_TASK04_CON67	215_TASK04_CON68	215_TASK04_CON69	215_TASK04_CON70	215_TASK04_CON71	215_TASK04_CON72	215_TASK04_CON73	215_TASK05_CON13	215_TASK05_CON14	215_TASK05_CON15	215_TASK06_CON01	215_TASK06_CON02	215_TASK06_CON06	215_TASK07_CON31	215_TASK07_CON32	215_TASK07_CON33	215_TASK07_CON34	215_TASK07_CON35	215_TASK07_CON36	215_TASK07_CON37	215_TASK07_CON38	215_TASK07_CON39	215_TASK07_CON40	215_TASK07_CON41	215_TASK07_CON45	215_TASK07_CON46	215_TASK07_CON47	215_TASK07_CON48	215_TASK07_CON49	215_TASK07_CON50	215_TASK07_CON51	215_TASK07_CON52
215_TASK01_CON07_0.0_posneg	posneg	0.0	0.877043008804	0.799207150936	0.390225589275	0.710291266441	0.714782118797	-0.228488638997	0.356747120619	0.243966966867	-0.108828082681	0.429115653038	0.0982318893075	0.140555232763	0.083387978375	0.233372211456	0.116434790194	0.137049764395	0.38976162672	-0.0105816163123	-0.028650643304	-0.100345648825	0.143177077174	0.0744078606367	0.72003531456	0.687597334385	-0.185500696301	0.579932153225	0.578840553761	0.284597337246	0.641488730907	0.575497150421	0.587526679039	0.689739406109	0.72321665287	0.676039755344	0.685967504978	0.71586638689	0.642003655434	0.732088923454	0.0429793298244	0.692185640335	0.636282026768	0.635442852974	0.712504088879	-0.0836481601	-0.385618984699	0.14871366322	0.320433616638
215_TASK01_CON07_0.0_pos	pos	0.0	0.841658592224	0.700057804585	0.411883980036	0.649265766144	0.643657267094	-0.348878890276	-0.0388530343771	-0.0944113731384	0.00898195616901	0.475746631622	-0.0440751388669	-0.0576998032629	-0.116358458996	-0.0391751788557	-0.0791688710451	-0.0813907384872	0.496395975351	0.105479992926	0.0151409273967	-0.129118829966	0.0736590251327	-0.0390406735241	0.655199348927	0.624071657658	-0.159099012613	0.538589656353	0.472323685884	0.129746034741	0.594309866428	0.513933181763	0.578088521957	0.65232872963	0.693835318089	0.625103592873	0.6585329175	0.713439881802	0.58839148283	0.684439837933	-0.184386119246	0.639198660851	0.561803996563	0.600953578949	0.672141134739	-0.224807068706	-0.419136822224	0.289363503456	0.323744237423
215_TASK01_CON07_1.0_posneg	posneg	1.0	0.916751801968	0.847787737846	0.443237543106	0.778881192207	0.787164330482	-0.272711724043	0.419222056866	0.30269870162	-0.130973979831	0.499257862568	0.113698340952	0.163810864091	0.0969492793083	0.2702485919	0.142360851169	0.161055967212	0.456886291504	-0.0147691555321	-0.0332340449095	-0.119697570801	0.16832382977	0.0935341715813	0.791883170605	0.762866556644	-0.220649898052	0.655010342598	0.657242178917	0.3294095397	0.711440145969	0.643962562084	0.656537771225	0.756930649281	0.785284221172	0.734978795052	0.74400383234	0.777491867542	0.713499546051	0.791390120983	0.050959944725	0.758662462234	0.700638234615	0.701223731041	0.777847528458	-0.0950809270144	-0.433162778616	0.165751814842	0.363770276308
215_TASK01_CON07_1.0_pos	pos	1.0	0.830593109131	0.651908695698	0.39443936944	0.626682519913	0.617342114449	-0.331192791462	-0.123354569077	-0.086035862565	0.108635373414	0.427327096462	-0.094044610858	-0.0995610132813	-0.169774398208	-0.114665582776	-0.130637928843	-0.143883630633	0.458784967661	0.106986477971	0.0813685134053	-0.13026677072	0.0499333851039	-0.0584755055606	0.616627156734	0.589912712574	-0.193343952298	0.477715581656	0.399028807878	0.0985683426261	0.562847673893	0.480036109686	0.541759431362	0.631130754948	0.665627002716	0.591371893883	0.626429140568	0.694352924824	0.557225346565	0.650289773941	-0.258863568306	0.604412913322	0.519179403782	0.559887886047	0.648123085499	-0.260030597448	-0.375999540091	0.285571604967	0.319171369076
215_TASK01_CON07_2.0_posneg	posneg	2.0	0.948534190655	0.890628635883	0.494788140059	0.847391188145	0.856489300728	-0.310688823462	0.510280251503	0.417766064405	-0.141965419054	0.571843504906	0.129034608603	0.19001416862	0.109549291432	0.311421006918	0.184943526983	0.188291549683	0.525943934917	-0.0256916452199	-0.0341224074364	-0.152597382665	0.201272308826	0.132543981075	0.861094355583	0.840034365654	-0.282644152641	0.726550221443	0.729817926884	0.378992706537	0.786101877689	0.719120979309	0.730482518673	0.828044295311	0.844897329807	0.792428016663	0.801829695702	0.8376480937	0.790021538734	0.847993075848	0.0539567768574	0.825488805771	0.767763972282	0.768691599369	0.844122111797	-0.114679671824	-0.479367911816	0.180310189724	0.418263554573
215_TASK01_CON07_2.0_pos	pos	2.0	0.806602716446	0.575170516968	0.371035516262	0.596454918385	0.584226131439	-0.27774399519	-0.167823076248	-0.0123017318547	0.210451319814	0.371631115675	-0.0910139009356	-0.109938204288	-0.166815042496	-0.146626994014	-0.153553366661	-0.158883273602	0.401917695999	0.137130260468	0.112448245287	-0.0738837718964	0.0102163953707	-0.0833858028054	0.563898980618	0.539268016815	-0.221920371056	0.394369065762	0.312446415424	0.0791392028332	0.503587067127	0.428412675858	0.470644921064	0.585767865181	0.602083802223	0.535369694233	0.554719686508	0.64295488596	0.501902699471	0.584179341793	-0.30880394578	0.538102507591	0.458466738462	0.483463138342	0.598562300205	-0.269744336605	-0.268064856529	0.234876856208	0.278818577528
215_TASK01_CON07_3.0_posneg	posneg	3.0	0.966509342194	0.915426671505	0.533816874027	0.898109138012	0.904571473598	-0.323201268911	0.606336534023	0.588699996471	-0.112001851201	0.629364728928	0.157483205199	0.222052246332	0.135766297579	0.364481836557	0.243772625923	0.225170388818	0.575777173042	-0.0194852557033	-0.0376738235354	-0.171528384089	0.234720870852	0.177324041724	0.908681154251	0.895061314106	-0.361492007971	0.779684841633	0.785402476788	0.431811183691	0.842259466648	0.776688039303	0.785011827946	0.881454408169	0.885053575039	0.834551513195	0.842709898949	0.878439188004	0.847411513329	0.886524438858	0.0448806993663	0.872898280621	0.818200170994	0.817675173283	0.8914539814	-0.135568514466	-0.494347542524	0.178079292178	0.457842022181
215_TASK01_CON07_3.0_pos	pos	3.0	0.757243871689	0.481723248959	0.335371166468	0.560863733292	0.54348140955	-0.190946549177	-0.147120654583	0.0896986275911	0.228492662311	0.346466809511	-0.0385705120862	-0.0687050893903	-0.0986022800207	-0.0944952741265	-0.1018345505	-0.0978118702769	0.347958505154	0.121493086219	0.0708113387227	-0.0215793494135	0.0071769664064	-0.0717726945877	0.51470464468	0.491261392832	-0.208336099982	0.315152466297	0.226198807359	0.0329148285091	0.436575978994	0.378687113523	0.392600536346	0.531288504601	0.518633902073	0.478004485369	0.469295561314	0.567632853985	0.43814343214	0.504493892193	-0.307049095631	0.4613276124	0.401810199022	0.401945710182	0.534690797329	-0.24688321352	-0.129016831517	0.158688545227	0.212957680225
215_TASK01_CON07_4.0_posneg	posneg	4.0	0.975502490997	0.923257410526	0.545184016228	0.927124023438	0.931326508522	-0.308063060045	0.659966647625	0.734359681606	-0.0366806387901	0.665458321571	0.183765053749	0.245806142688	0.165218830109	0.426568627357	0.302653223276	0.262315660715	0.598397314548	-0.0177134536207	-0.0507693588734	-0.177667945623	0.292241871357	0.220988631248	0.937893390656	0.929744362831	-0.430503934622	0.808508098125	0.817280828953	0.461562007666	0.873460531235	0.805308818817	0.813899576664	0.912449121475	0.902253210545	0.849039852619	0.859646260738	0.898283243179	0.879771828651	0.902824401855	0.0331445001066	0.897147357464	0.840407133102	0.842190802097	0.917133033276	-0.149894401431	-0.456332296133	0.149787887931	0.462385565042
215_TASK01_CON07_4.0_pos	pos	4.0	0.672812283039	0.377580344677	0.311223953962	0.501035988331	0.474984943867	-0.0784049406648	-0.0557301901281	0.172611087561	0.147363856435	0.310789763927	0.0422322973609	-0.000707325176336	0.00925077404827	0.00806814897805	0.0167972780764	0.0125746717677	0.271521836519	0.0556507967412	-0.0301986690611	0.00661591393873	0.00840403139591	-0.00908283703029	0.438872635365	0.417397141457	-0.137618124485	0.245321318507	0.158368423581	-0.0172498486936	0.35855320096	0.319614827633	0.293342798948	0.439137101173	0.402715623379	0.387981414795	0.342704921961	0.443402260542	0.351562976837	0.38802921772	-0.221879124641	0.367837607861	0.331486523151	0.296201825142	0.430326104164	-0.172158673406	0.0155014321208	0.0597223415971	0.100418545306
