	direction	thresh	259_TASK01_CON07	259_TASK01_CON08	259_TASK01_CON09	259_TASK02_CON25	259_TASK02_CON26	259_TASK02_CON27	259_TASK03_CON19	259_TASK03_CON20	259_TASK03_CON22	259_TASK04_CON61	259_TASK04_CON62	259_TASK04_CON63	259_TASK04_CON64	259_TASK04_CON65	259_TASK04_CON66	259_TASK04_CON67	259_TASK04_CON68	259_TASK04_CON69	259_TASK04_CON70	259_TASK04_CON71	259_TASK04_CON72	259_TASK04_CON73	259_TASK05_CON13	259_TASK05_CON14	259_TASK05_CON15	259_TASK06_CON01	259_TASK06_CON02	259_TASK06_CON06	259_TASK07_CON31	259_TASK07_CON32	259_TASK07_CON33	259_TASK07_CON34	259_TASK07_CON35	259_TASK07_CON36	259_TASK07_CON37	259_TASK07_CON38	259_TASK07_CON39	259_TASK07_CON40	259_TASK07_CON41	259_TASK07_CON45	259_TASK07_CON46	259_TASK07_CON47	259_TASK07_CON48	259_TASK07_CON49	259_TASK07_CON50	259_TASK07_CON51	259_TASK07_CON52
259_TASK01_CON07_0.0_posneg	posneg	0.0	0.827720648611	0.74742981994	0.309523892736	0.637345240854	0.638834474436	-0.179348721675	0.366997295449	0.233566185576	-0.170040596255	0.44745691599	0.143656639383	0.269024504051	0.166302585293	0.297401683791	0.129501435697	0.209735219839	0.373911372909	-0.0698994284361	0.0615688768153	-0.10241406052	0.151369614781	-0.00284327317183	0.684692909417	0.646727121941	-0.0285644104811	0.532653956401	0.549494141541	0.26653156435	0.595205754965	0.505410251643	0.506335612527	0.621329989479	0.649198388158	0.590696775345	0.576411996384	0.614640145386	0.584881376291	0.650920644027	0.0936326488728	0.636784237009	0.564251219382	0.548370734621	0.632065296913	0.0867459520187	-0.29315564771	0.0155207375203	0.206449378449
259_TASK01_CON07_0.0_pos	pos	0.0	0.775793373014	0.658487147047	0.299489436025	0.601980662999	0.60840992459	-0.296481726547	0.030355335406	-0.0609506793599	-0.0552619619431	0.454949550774	-0.0289094709461	0.0767982794792	-0.0316490686184	0.0608613538465	-0.107838934187	-0.0370241940533	0.45721225703	-0.0125793093665	0.148943637601	-0.0428331999489	0.181053863188	-0.155507950439	0.649983733006	0.612543824183	-0.0059828142513	0.49215719136	0.491754485963	0.217696153003	0.553575059314	0.457411851245	0.495536925477	0.568698454467	0.601960285687	0.525660872562	0.55299776572	0.600337956213	0.536856577832	0.598818573824	-0.0511212513074	0.58611713094	0.500875156657	0.527466510572	0.587801774497	-0.0202038886095	-0.314490220446	0.131314449622	0.20488916419
259_TASK01_CON07_1.0_posneg	posneg	1.0	0.905077495162	0.832336303483	0.384372048084	0.733339082475	0.734651781891	-0.2284623565	0.413742322889	0.312630725237	-0.153831158655	0.529776569342	0.150121932226	0.297417292886	0.175119247901	0.321169056256	0.140143435238	0.224443530044	0.457830365509	-0.0826419907657	0.0984002567534	-0.12488472894	0.179331868349	-0.0143603084577	0.782576056219	0.748029202874	-0.0535053871908	0.610835549916	0.629761678677	0.325730887279	0.695564995208	0.592082849309	0.595028822893	0.726779630229	0.758880081858	0.688357659664	0.676468602864	0.723188852066	0.680185677096	0.7492426444	0.0729074053855	0.739519227826	0.652311538939	0.639528301204	0.735190745516	0.0836268833994	-0.37194731471	0.0264858205062	0.276942644591
259_TASK01_CON07_1.0_pos	pos	1.0	0.80806344642	0.67731724298	0.319472961759	0.610774542975	0.610640642899	-0.307241186122	-0.0595388276296	-0.0819831977601	0.0355179372151	0.451516820246	-0.0890530060482	0.0165571077819	-0.101936710198	-0.0330358684492	-0.167171611885	-0.107905144361	0.477927970954	-0.000209302751832	0.198364183299	-0.0384302680306	0.152560675463	-0.188706915012	0.663139787721	0.632749233471	-0.047797007471	0.46822719335	0.46026190121	0.200085796522	0.569348803847	0.459020069843	0.500493311334	0.59841289336	0.634717224377	0.541518648121	0.580694171267	0.62976693868	0.543893548824	0.615541886316	-0.140597067148	0.605639451097	0.499237873112	0.536073883447	0.610957283766	-0.0638730384167	-0.344825608174	0.158639653227	0.243274114487
259_TASK01_CON07_2.0_posneg	posneg	2.0	0.921808699643	0.847303635417	0.447985233633	0.781183995811	0.77719460933	-0.270011207397	0.409789084651	0.388610460005	-0.0809243937412	0.571360649981	0.127509908811	0.279534270674	0.145250416537	0.286142818478	0.115973761373	0.193868473185	0.516451253024	-0.0672058387313	0.155632764537	-0.125674548113	0.187508873828	-0.0473434109985	0.815437396702	0.79396247706	-0.108354846134	0.634506626261	0.648801521279	0.365923039837	0.746360963809	0.634355378065	0.64103172147	0.781433492154	0.809091104793	0.734927865882	0.729826620997	0.780925338377	0.724480337786	0.787346415905	0.0146922598309	0.784501651797	0.687268593829	0.682545284529	0.783377369228	0.0476158124268	-0.431716547087	0.0457059707437	0.347250030106
259_TASK01_CON07_2.0_pos	pos	2.0	0.832435339501	0.679402176519	0.342955456354	0.616013514418	0.604504300132	-0.27679656466	-0.111348176507	-0.0399715105606	0.131290261421	0.405004824653	-0.12978873076	-0.0303279390266	-0.159296160788	-0.123035116996	-0.222062331508	-0.167608925134	0.453521617261	0.0348839574161	0.257795853273	-0.0215829758795	0.105244136699	-0.227019267744	0.647467437637	0.631292114721	-0.129325172003	0.415146268415	0.403488031412	0.178749801457	0.568635993289	0.444220813086	0.482420702741	0.61623964731	0.643477634514	0.543775450136	0.580747737573	0.634868528867	0.53513116696	0.608566343675	-0.213763935121	0.6044938204	0.479473095371	0.518736399361	0.615246626629	-0.118648782504	-0.332774183892	0.170273692672	0.264831843768
259_TASK01_CON07_3.0_posneg	posneg	3.0	0.904404616141	0.79603612638	0.471201988204	0.756150866244	0.74674825417	-0.264316935083	0.314032354753	0.397898740555	0.032093679391	0.531262961818	0.083516385172	0.199972345801	0.0867020193901	0.188213027235	0.0507977857993	0.114348478253	0.503927769953	-0.00665290752999	0.19855822462	-0.070892456307	0.148890014646	-0.087554029642	0.761748994684	0.753322420697	-0.193033620009	0.578856614304	0.577888108583	0.340642003622	0.707687904099	0.600377615117	0.607277949527	0.75215120023	0.762006016705	0.699218209469	0.69955391221	0.751946862721	0.683535332267	0.737983425193	-0.0598535694236	0.734635451889	0.639607376337	0.643959741836	0.745839223315	-0.0375305559708	-0.407802852094	0.0755991684846	0.365646632226
259_TASK01_CON07_3.0_pos	pos	3.0	0.835086529336	0.648694592914	0.357863757407	0.597322999395	0.580626064563	-0.212330408724	-0.12971763914	0.0544640631801	0.21136234883	0.335971863594	-0.119507638418	-0.0434172733577	-0.158397343896	-0.157820575572	-0.233869145597	-0.178825473314	0.384833487368	0.0769466386148	0.275818939149	0.0166355944025	0.0480841163972	-0.231945760776	0.592923533327	0.587881754246	-0.200879347598	0.357704348993	0.334043421453	0.137957713018	0.521617753647	0.398501819192	0.426727135437	0.589538189659	0.593214677157	0.509531525724	0.535479762879	0.595987737753	0.489288601974	0.558923093403	-0.254298839399	0.551177437325	0.427402949194	0.463445762906	0.577430904982	-0.178497789102	-0.261459403772	0.166150806858	0.251467069567
259_TASK01_CON07_4.0_posneg	posneg	4.0	0.849946830481	0.676949760417	0.445679465395	0.669388093656	0.656561605384	-0.213391400559	0.172828591296	0.362777058897	0.135642012275	0.44342566072	0.0538973084635	0.113110397832	0.048097206301	0.091801746363	-0.00489848297919	0.0491278843251	0.435845143079	0.0366309341128	0.174492176001	-0.000473455319466	0.0881855522859	-0.0868853470429	0.638230395924	0.63828508222	-0.233242746055	0.451268453148	0.437188495246	0.263498552538	0.591598196508	0.504255514262	0.505442725524	0.656680698635	0.639266144617	0.599515477688	0.587835331217	0.648737066108	0.576244292481	0.623250549635	-0.113075109748	0.612009364554	0.531950462036	0.534745565798	0.641605670202	-0.12480321337	-0.275490537124	0.0831595003306	0.307383429805
259_TASK01_CON07_4.0_pos	pos	4.0	0.797197655952	0.563959853674	0.350340653944	0.556335852935	0.53890796328	-0.147279254265	-0.102277237775	0.160506339126	0.236211389339	0.292346139368	-0.0614854001798	-0.0138981803855	-0.0953414031127	-0.112462702691	-0.176386565498	-0.11961741686	0.320887542031	0.0772846884968	0.21963898257	0.0325661741466	0.0220104174403	-0.176574840441	0.511285521128	0.513151275521	-0.207449921015	0.285991768385	0.257932155018	0.104110794956	0.453080758897	0.354607372984	0.366005714421	0.538886566443	0.512349232793	0.463657492737	0.45850268998	0.529894557593	0.435481117636	0.492698386032	-0.241048079499	0.476835996694	0.379666600357	0.39660390662	0.51853291893	-0.207777149153	-0.140949382298	0.131002595211	0.205792552398
259_TASK01_CON07_5.0_posneg	posneg	5.0	0.734214549439	0.479025849349	0.39045727547	0.548126938937	0.544003079366	-0.143316854389	0.0900837098705	0.307774928409	0.141259243829	0.336527509343	0.0304325414206	0.0585824229276	0.0359857318892	0.0310310453938	-0.00451532310115	0.0307590235312	0.332026515143	0.0178554668277	0.0890899735857	0.0431655446114	0.0111749972488	-0.0465574819153	0.47465195679	0.478588260769	-0.20421180413	0.290009678256	0.274129278493	0.148687881488	0.467177638443	0.40895552564	0.3858135021	0.524964736757	0.477816560539	0.483835310338	0.434031784403	0.499346679199	0.454481540237	0.48248246976	-0.101595135288	0.471390124519	0.427961241041	0.401164979829	0.501661064362	-0.162937959756	-0.0763262850225	0.0610702499576	0.167303138559
259_TASK01_CON07_5.0_pos	pos	5.0	0.699855541255	0.411926727665	0.335256576544	0.490030441888	0.485411613902	-0.0968968628869	-0.023440947857	0.221596302697	0.15655642115	0.254733403321	-0.0194103413489	0.00390964635994	-0.0234070687444	-0.0453600594892	-0.0658129406262	-0.0388713805042	0.256242340932	0.0287920432022	0.101404250969	0.0391519940968	-0.00464992521158	-0.0765694233666	0.406822009866	0.411427593798	-0.176101830751	0.201810340366	0.182826618153	0.0622334734318	0.398486731684	0.335413984891	0.312664228343	0.463674310879	0.410307689077	0.417627382498	0.364069767463	0.435200594056	0.384353106923	0.415736668508	-0.149262603883	0.403075732177	0.355096272518	0.328676271235	0.437388978516	-0.198186518894	0.000660374504205	0.0838424239612	0.105728305272
259_TASK01_CON07_6.0_posneg	posneg	6.0	0.53609586769	0.294756684698	0.278671096028	0.383181567035	0.403979919555	-0.0693205505567	0.0832801466085	0.17807054876	0.030728455751	0.190204538553	0.0660278102281	0.0651814641033	0.0826227231014	0.0622945599317	0.0764624208948	0.0841163873154	0.1706388662	-0.0175933501953	-0.016211713366	0.074673535798	-0.0241459920703	0.018498619322	0.292286354759	0.292076162456	-0.128723521166	0.180450166296	0.164283933178	0.0538203187865	0.313363062809	0.283238162699	0.240723532611	0.326886367808	0.295769731519	0.307293986634	0.254269134783	0.302204320232	0.30271128091	0.311711499828	-0.0133520133002	0.307831760939	0.288253661525	0.247876968358	0.314477191898	-0.088810240163	0.0401139716197	0.0125688871584	0.0153134882472
