	direction	thresh	14_TASK01_CON07	14_TASK01_CON08	14_TASK01_CON09	14_TASK02_CON25	14_TASK02_CON26	14_TASK02_CON27	14_TASK03_CON19	14_TASK03_CON20	14_TASK03_CON22	14_TASK04_CON61	14_TASK04_CON62	14_TASK04_CON63	14_TASK04_CON64	14_TASK04_CON65	14_TASK04_CON66	14_TASK04_CON67	14_TASK04_CON68	14_TASK04_CON69	14_TASK04_CON70	14_TASK04_CON71	14_TASK04_CON72	14_TASK04_CON73	14_TASK05_CON13	14_TASK05_CON14	14_TASK05_CON15	14_TASK06_CON01	14_TASK06_CON02	14_TASK06_CON06	14_TASK07_CON31	14_TASK07_CON32	14_TASK07_CON33	14_TASK07_CON34	14_TASK07_CON35	14_TASK07_CON36	14_TASK07_CON37	14_TASK07_CON38	14_TASK07_CON39	14_TASK07_CON40	14_TASK07_CON41	14_TASK07_CON45	14_TASK07_CON46	14_TASK07_CON47	14_TASK07_CON48	14_TASK07_CON49	14_TASK07_CON50	14_TASK07_CON51	14_TASK07_CON52
14_TASK01_CON07_0.0_posneg	posneg	0.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0	228340.0
14_TASK01_CON07_0.0_pos	pos	0.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0	123246.0
14_TASK01_CON07_1.0_posneg	posneg	1.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0	156314.0
14_TASK01_CON07_1.0_pos	pos	1.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0	87747.0
14_TASK01_CON07_2.0_posneg	posneg	2.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0	99926.0
14_TASK01_CON07_2.0_pos	pos	2.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0	60252.0
14_TASK01_CON07_3.0_posneg	posneg	3.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0	61413.0
14_TASK01_CON07_3.0_pos	pos	3.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0	40947.0
14_TASK01_CON07_4.0_posneg	posneg	4.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0	35387.0
14_TASK01_CON07_4.0_pos	pos	4.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0	26708.0
