	direction	thresh	472_TASK01_CON07	472_TASK01_CON08	472_TASK01_CON09	472_TASK02_CON25	472_TASK02_CON26	472_TASK02_CON27	472_TASK03_CON19	472_TASK03_CON20	472_TASK03_CON22	472_TASK04_CON61	472_TASK04_CON62	472_TASK04_CON63	472_TASK04_CON64	472_TASK04_CON65	472_TASK04_CON66	472_TASK04_CON67	472_TASK04_CON68	472_TASK04_CON69	472_TASK04_CON70	472_TASK04_CON71	472_TASK04_CON72	472_TASK04_CON73	472_TASK05_CON13	472_TASK05_CON14	472_TASK05_CON15	472_TASK06_CON01	472_TASK06_CON02	472_TASK06_CON06	472_TASK07_CON31	472_TASK07_CON32	472_TASK07_CON33	472_TASK07_CON34	472_TASK07_CON35	472_TASK07_CON36	472_TASK07_CON37	472_TASK07_CON38	472_TASK07_CON39	472_TASK07_CON40	472_TASK07_CON41	472_TASK07_CON45	472_TASK07_CON46	472_TASK07_CON47	472_TASK07_CON48	472_TASK07_CON49	472_TASK07_CON50	472_TASK07_CON51	472_TASK07_CON52
472_TASK01_CON07_0.0_posneg	posneg	0.0	0.833854802856	0.74051731605	0.286846132293	0.680131156676	0.681208460909	-0.110052467633	0.407423190357	0.243168241895	-0.192161780178	0.417377856965	0.0826433016852	0.202455089013	0.128622887066	0.181492402997	0.124740640783	0.142803496724	0.391840437584	-0.0523830263041	0.0437562473064	0.0075821238968	0.0125779302404	0.06388987349	0.70670335939	0.685177365369	-0.179028662687	0.578692364496	0.584946509744	0.236036480882	0.60893881132	0.557778001089	0.546370534335	0.651174511178	0.695571485337	0.598564629106	0.607348342176	0.64393061495	0.619575919607	0.687044726724	0.145414904544	0.667423832236	0.60188084131	0.587776918928	0.670677179667	0.0745439681735	-0.300577203335	0.0494072475756	0.176804158136
472_TASK01_CON07_0.0_pos	pos	0.0	0.791167131598	0.647072175637	0.336381990187	0.631693100341	0.643490605532	-0.239143321475	0.108697256432	-0.0152151887426	-0.0827552411612	0.471799368919	-0.0492846595331	0.0273241372203	-0.0289584500451	-0.011362428672	-0.0849740154764	-0.0517354201685	0.497422762266	0.0102674963363	0.0768016774878	0.0234140277482	0.0488993400292	-0.0810696252886	0.668969067185	0.639580263384	-0.104878761521	0.550244086572	0.536732957219	0.164859699445	0.556265420695	0.495145163864	0.517376095388	0.592628460212	0.652841066182	0.526009123487	0.580875532465	0.626462311836	0.558171652019	0.631417877095	-0.0228245089268	0.610834907104	0.526523454873	0.553540955439	0.619330886962	0.00539376605134	-0.345095512724	0.148384059261	0.166025646094
472_TASK01_CON07_1.0_posneg	posneg	1.0	0.908529576095	0.829867060657	0.356597221998	0.776061035613	0.777455262432	-0.134867208373	0.47586563379	0.329756145103	-0.189673674961	0.479878619102	0.0692009683821	0.227553624684	0.125894284161	0.191021216248	0.137662757709	0.144908100952	0.459372618622	-0.0855679469959	0.0854559623748	-0.0061100172657	0.016678421157	0.0756267647639	0.798516706418	0.778052290456	-0.227836524134	0.668138269234	0.673445378126	0.28300345934	0.707927032819	0.648608830226	0.640961604867	0.749228136971	0.797216007854	0.698404541794	0.708468026864	0.752043820373	0.714790558476	0.782884969518	0.139762577808	0.764816190104	0.692796203266	0.682506834957	0.768108712595	0.0588793916083	-0.377135390045	0.0783737655286	0.238923454772
472_TASK01_CON07_1.0_pos	pos	1.0	0.808864675321	0.651969923583	0.3422360473	0.629811020844	0.639967846053	-0.245178741401	0.0209065835108	-0.0161618225112	0.0184484122523	0.423672546266	-0.128400221229	-0.0251858443501	-0.112224241896	-0.0953957635647	-0.15300048801	-0.133690823642	0.471744444271	-0.0243995332639	0.158550684528	-0.00994547877215	0.0622523743295	-0.116932654726	0.660115140998	0.632340107089	-0.123034400482	0.516678196633	0.496489638394	0.137492097158	0.545355189491	0.468049447148	0.508349169599	0.593441288252	0.657259971376	0.529576519775	0.589435697921	0.646350039906	0.542661693541	0.63027236033	-0.127555074524	0.60030829797	0.503640869285	0.546031532601	0.621145745823	-0.0693554715051	-0.366335858228	0.192183051613	0.216962968723
472_TASK01_CON07_2.0_posneg	posneg	2.0	0.925528140838	0.855718494482	0.428218274047	0.817894659202	0.817532988614	-0.14866224253	0.49156781579	0.424625343494	-0.129434878334	0.50156359434	0.0313019382788	0.229480521633	0.101130680117	0.169122457668	0.125273409482	0.117923074585	0.494280164243	-0.122986059905	0.149789153494	-0.0130133366279	0.022562410753	0.070940151191	0.829587911615	0.813701901258	-0.283011164863	0.708530504838	0.712364733578	0.321751056975	0.756044176095	0.690247020583	0.692221934491	0.794400803413	0.837556354547	0.751485368849	0.759675092591	0.811126079803	0.756744811905	0.817735817707	0.0909819384224	0.802275399581	0.730123909563	0.727192793464	0.809059252128	0.0108655139228	-0.439024513396	0.114561157197	0.311483148284
472_TASK01_CON07_2.0_pos	pos	2.0	0.818769186498	0.640784695926	0.347739289746	0.606053471744	0.609627884922	-0.219828817225	-0.092303170628	-0.00106828049259	0.137119398816	0.339350464081	-0.193058897363	-0.0679565796733	-0.174171049038	-0.164123341268	-0.21657190044	-0.203780366591	0.409303464878	-0.0606647185622	0.23843226568	-0.0172384322642	0.0849820797596	-0.157145532646	0.622142050038	0.599616476948	-0.156711453931	0.462143244603	0.440568301014	0.111710122148	0.502940149011	0.413112552525	0.464745823835	0.565602893353	0.630564457883	0.509395172743	0.55547576366	0.63431500051	0.496489816073	0.5929779854	-0.232098622822	0.556839886369	0.452167280839	0.497313646789	0.588993958022	-0.145373330493	-0.341091620264	0.213212790368	0.251442974306
472_TASK01_CON07_3.0_posneg	posneg	3.0	0.91065035404	0.820841524464	0.469417409445	0.794912822871	0.789442006782	-0.132744258163	0.415602395437	0.475446463781	-0.000377999672812	0.48444870157	-9.8425514243e-05	0.211776521608	0.0819204472921	0.145910708654	0.0994040879369	0.0925501862924	0.479785930727	-0.144295173399	0.186444135139	0.00826737497726	0.0330397442657	0.0361473534465	0.793077384989	0.780287658682	-0.311222906954	0.676040087853	0.674057840077	0.333994414651	0.733985820789	0.662744994508	0.673817200008	0.773990741904	0.807402001156	0.742254893021	0.738602130674	0.798878930069	0.730325503956	0.783689239971	-0.00693791710513	0.768115114479	0.700378499294	0.69977759628	0.78250719739	-0.0570836899832	-0.428263888623	0.133884893591	0.349027215705
472_TASK01_CON07_3.0_pos	pos	3.0	0.813923886332	0.61531891036	0.325393605755	0.576002942217	0.567112580843	-0.149850434423	-0.161891127129	0.0592909736754	0.237638373195	0.285007982208	-0.171776281537	-0.052140809962	-0.142256117793	-0.132732028297	-0.198037874418	-0.172137989572	0.331249770458	-0.0781874869295	0.230492017574	0.00984952280036	0.0931678574212	-0.176020256217	0.569389244013	0.549943654915	-0.160193709419	0.397032296995	0.373414043541	0.0950682908747	0.465470705887	0.364522898604	0.410881286487	0.537818613122	0.594400218651	0.494271514058	0.501312129934	0.600278498656	0.457315871205	0.548760807482	-0.307957884533	0.515014533014	0.410796687117	0.436285293017	0.551598274631	-0.18335328042	-0.249474602096	0.186721579109	0.236506550974
472_TASK01_CON07_4.0_posneg	posneg	4.0	0.851205217763	0.712951762514	0.436900013032	0.697532280158	0.688358124496	-0.088722096392	0.248189510555	0.429986843947	0.130691947511	0.415576825685	0.000608482487602	0.171909048555	0.0778378032597	0.131574502409	0.092167987944	0.0940313075975	0.391939524912	-0.132274673048	0.133128904703	0.0238138363391	0.0464000974659	0.00441336259283	0.679373845257	0.66788141174	-0.263016909234	0.550097075847	0.529784942768	0.266312505543	0.629607563152	0.556905930894	0.567645155054	0.681612340317	0.70492174328	0.654290601985	0.625855055626	0.697634393357	0.624681841824	0.67314616104	-0.113054003312	0.658946981462	0.595261995636	0.584673783513	0.677907021864	-0.113047046015	-0.310017905115	0.116904142938	0.302149975506
472_TASK01_CON07_4.0_pos	pos	4.0	0.766107540742	0.546281887553	0.287219298247	0.523563428202	0.509973369849	-0.0809905394085	-0.158833715452	0.133077841787	0.254319835345	0.233962896738	-0.102735318798	-0.00419081248623	-0.0703798690091	-0.0557080882236	-0.105265564144	-0.0831322965189	0.233988073209	-0.0792751039749	0.145760116549	0.0120590962624	0.0856934955194	-0.13127544513	0.494814693142	0.478483712986	-0.134441379627	0.316809322867	0.276722740623	0.0542632355335	0.420211921253	0.32361495935	0.349589180148	0.499564251207	0.534225265166	0.460850827491	0.42407984253	0.526538676202	0.412689506777	0.484813104286	-0.294069966194	0.462254164511	0.371823900048	0.366443075073	0.492923388801	-0.181980682002	-0.130071373917	0.130831309177	0.173789423154
