	direction	thresh	93_TASK01_CON07	93_TASK01_CON08	93_TASK01_CON09	93_TASK02_CON25	93_TASK02_CON26	93_TASK02_CON27	93_TASK03_CON19	93_TASK03_CON20	93_TASK03_CON22	93_TASK04_CON61	93_TASK04_CON62	93_TASK04_CON63	93_TASK04_CON64	93_TASK04_CON65	93_TASK04_CON66	93_TASK04_CON67	93_TASK04_CON68	93_TASK04_CON69	93_TASK04_CON70	93_TASK04_CON71	93_TASK04_CON72	93_TASK04_CON73	93_TASK05_CON13	93_TASK05_CON14	93_TASK05_CON15	93_TASK06_CON01	93_TASK06_CON02	93_TASK06_CON06	93_TASK07_CON31	93_TASK07_CON32	93_TASK07_CON33	93_TASK07_CON34	93_TASK07_CON35	93_TASK07_CON36	93_TASK07_CON37	93_TASK07_CON38	93_TASK07_CON39	93_TASK07_CON40	93_TASK07_CON41	93_TASK07_CON45	93_TASK07_CON46	93_TASK07_CON47	93_TASK07_CON48	93_TASK07_CON49	93_TASK07_CON50	93_TASK07_CON51	93_TASK07_CON52
93_TASK01_CON07_0.0_posneg	posneg	0.0	0.886300981045	0.812434971333	0.397935152054	0.7215513587	0.70516371727	-0.154589861631	0.360965579748	0.235473826528	-0.111586928368	0.454227715731	0.0524514615536	0.00376027566381	0.0604641102254	0.172050446272	0.0622356422246	0.0769208073616	0.416853159666	0.0218813829124	-0.152529135346	0.000569855095819	0.167183116078	0.0581474788487	0.719194948673	0.698914885521	-0.00406266795471	0.56548666954	0.575462400913	0.270994991064	0.69082826376	0.610283315182	0.612560927868	0.707834422588	0.75728738308	0.713648796082	0.681736588478	0.723898887634	0.67750453949	0.753618836403	0.0312243197113	0.735785901546	0.670367538929	0.649205863476	0.728602647781	0.0168877504766	-0.356956034899	0.116203129292	0.269145965576
93_TASK01_CON07_0.0_pos	pos	0.0	0.828342676163	0.736313223839	0.445097833872	0.659082531929	0.644481122494	-0.224196717143	0.181486576796	0.0829574465752	-0.070995464921	0.449365824461	-0.0336365886033	-0.0882784202695	-0.036951456219	0.0534445531666	-0.031626470387	-0.0368242412806	0.445873826742	0.0346144549549	-0.13487662375	0.0123551413417	0.158340275288	0.0180731844157	0.670606255531	0.649899065495	0.0185257773846	0.524336457253	0.518531143665	0.235074609518	0.648337841034	0.561424314976	0.593899667263	0.654148817062	0.713732838631	0.675252556801	0.661666929722	0.691345334053	0.622771561146	0.700366258621	-0.044836062938	0.679339587688	0.613262832165	0.623868584633	0.671491920948	-0.0402096286416	-0.394602507353	0.190273553133	0.261910140514
93_TASK01_CON07_1.0_posneg	posneg	1.0	0.882102668285	0.808916211128	0.39633077383	0.717770576477	0.701507508755	-0.156065791845	0.357027262449	0.234222739935	-0.107869893312	0.454388052225	0.0504574477673	0.000990408239886	0.0582178421319	0.167950510979	0.0612902827561	0.0747181922197	0.417773485184	0.0218890234828	-0.152453765273	0.000447569065727	0.164672747254	0.0583163797855	0.715453445911	0.695450186729	-0.00418910989538	0.562683701515	0.571950256824	0.26992815733	0.687535345554	0.606888771057	0.610192775726	0.704687476158	0.754140675068	0.710338771343	0.679234921932	0.721149563789	0.673401474953	0.749378859997	0.0286863595247	0.731822431087	0.666165947914	0.646188259125	0.724795103073	0.0145384864882	-0.358185529709	0.118601150811	0.26986181736
93_TASK01_CON07_1.0_pos	pos	1.0	0.81092107296	0.719177126884	0.440610378981	0.643863141537	0.630013644695	-0.22802183032	0.16458363831	0.0693049058318	-0.0661800727248	0.444719284773	-0.0390201210976	-0.095344953239	-0.0432349778712	0.0435959026217	-0.0371531695127	-0.0442417301238	0.444086104631	0.0354762524366	-0.133829832077	0.0131023041904	0.154735550284	0.0157863404602	0.656750321388	0.636285007	0.0205525793135	0.514392435551	0.50723773241	0.229270115495	0.634853899479	0.548279464245	0.583349585533	0.639852941036	0.699381291866	0.661370396614	0.649342238903	0.677991986275	0.608331561089	0.68474727869	-0.0490781962872	0.664210677147	0.598533451557	0.611925721169	0.656354308128	-0.0431455560029	-0.392884910107	0.193064019084	0.257709383965
93_TASK01_CON07_2.0_posneg	posneg	2.0	0.855178594589	0.781777977943	0.395437926054	0.689169704914	0.673142969608	-0.160927325487	0.326279193163	0.224899157882	-0.0790492147207	0.445113927126	0.0363503396511	-0.017201282084	0.042404551059	0.141407266259	0.0511432923377	0.0577047206461	0.413231551647	0.0229883324355	-0.14922170341	0.00106695771683	0.151834458113	0.0556982904673	0.687448859215	0.669121861458	-0.00565140973777	0.541577875614	0.548792779446	0.264539599419	0.663764059544	0.58358258009	0.590846538544	0.680580794811	0.730993509293	0.690054416656	0.659419715405	0.701111137867	0.645045518875	0.720977663994	0.00856399536133	0.703864037991	0.639491677284	0.623530387878	0.697924911976	-0.00035749466042	-0.358226954937	0.128669381142	0.272107899189
93_TASK01_CON07_2.0_pos	pos	2.0	0.771455466747	0.67834097147	0.438909620047	0.605822622776	0.592593252659	-0.234223201871	0.120609499514	0.0428179502487	-0.0434201434255	0.426220268011	-0.0617809183896	-0.116445116699	-0.0673201903701	0.0097016794607	-0.0569872930646	-0.0710439682007	0.433321624994	0.0340267494321	-0.123402304947	0.013692477718	0.144133046269	0.00753612536937	0.620587468147	0.601365089417	0.023169612512	0.482135653496	0.472122192383	0.216835454106	0.60238134861	0.517563462257	0.558062314987	0.606059193611	0.665775358677	0.630469799042	0.623083055019	0.648343205452	0.572661936283	0.647630035877	-0.069614470005	0.62694811821	0.563444912434	0.583530843258	0.62016671896	-0.0595013462007	-0.390533149242	0.206567615271	0.253340601921
93_TASK01_CON07_3.0_posneg	posneg	3.0	0.794293820858	0.721132159233	0.391996055841	0.630580186844	0.614210486412	-0.166472628713	0.253178745508	0.192663475871	-0.0286401566118	0.409132868052	0.00640296097845	-0.0530094020069	0.0118400668725	0.0900150761008	0.025286514312	0.0184028595686	0.386773437262	0.0277798119932	-0.138859480619	0.0102562922984	0.131475955248	0.0467191599309	0.627037107944	0.613226532936	-0.0145968711004	0.495746016502	0.498408973217	0.247711971402	0.615370869637	0.536860585213	0.549498617649	0.629314005375	0.681147873402	0.646652519703	0.616449773312	0.656799197197	0.589199900627	0.662989497185	-0.0296535678208	0.64720249176	0.586387515068	0.576432645321	0.641759991646	-0.0277248322964	-0.350531697273	0.144680902362	0.269261807203
93_TASK01_CON07_3.0_pos	pos	3.0	0.716287076473	0.625632464886	0.430139780045	0.554290175438	0.539070129395	-0.229807317257	0.0685667097569	0.0260736439377	-0.00394414970651	0.387626320124	-0.0883361324668	-0.13682551682	-0.0944406092167	-0.0339835435152	-0.0797099620104	-0.103622339666	0.40119984746	0.0343207009137	-0.103137880564	0.0182959511876	0.124155178666	-0.0020660890732	0.565957486629	0.55097925663	0.014709064737	0.437260150909	0.42367079854	0.199433505535	0.55773383379	0.475877672434	0.518357038498	0.55917263031	0.619448065758	0.587947964668	0.584615051746	0.607430696487	0.523047924042	0.596017420292	-0.103690639138	0.575960874557	0.515600085258	0.54038721323	0.570042610168	-0.0817823633552	-0.381821066141	0.219293147326	0.251383304596
93_TASK01_CON07_4.0_posneg	posneg	4.0	0.703038454056	0.633538126945	0.38068318367	0.548009932041	0.530557215214	-0.166623532772	0.153564631939	0.1378557235	0.0231405515224	0.352770447731	-0.029360845685	-0.0903920531273	-0.0258190017194	0.0256020966917	-0.0169907920063	-0.0342450030148	0.344121009111	0.0390954315662	-0.115032248199	0.0278594139963	0.107405856252	0.0258752927184	0.541949093342	0.53248912096	-0.0233280230314	0.428487360477	0.425992637873	0.217058092356	0.54619115591	0.471166700125	0.488699257374	0.553820014	0.604516386986	0.58123087883	0.553266227245	0.585235118866	0.511870920658	0.578991353512	-0.0751369595528	0.565969705582	0.511862874031	0.509080469608	0.559283316135	-0.0610682442784	-0.329232752323	0.162431463599	0.251640737057
93_TASK01_CON07_4.0_pos	pos	4.0	0.646272480488	0.56530714035	0.407216250896	0.495020151138	0.477509796619	-0.211053967476	0.026173805818	0.0211348701268	0.0342015810311	0.338827073574	-0.101479128003	-0.144632980227	-0.109481818974	-0.0677117630839	-0.0967672988772	-0.124912962317	0.355756163597	0.040442161262	-0.0800849124789	0.0269609689713	0.0998293980956	-0.0122251203284	0.499072611332	0.489501625299	-0.00421350961551	0.385222017765	0.368437886238	0.175560295582	0.505359649658	0.429896891117	0.468926757574	0.504197895527	0.560710310936	0.53756582737	0.533981084824	0.551895201206	0.466571122408	0.533283233643	-0.129920840263	0.515829920769	0.462385475636	0.486713439226	0.50992667675	-0.103202871978	-0.354691445827	0.221601992846	0.24056507647
