	direction	thresh	38_TASK01_CON07	38_TASK01_CON08	38_TASK01_CON09	38_TASK02_CON25	38_TASK02_CON26	38_TASK02_CON27	38_TASK03_CON19	38_TASK03_CON20	38_TASK03_CON22	38_TASK04_CON61	38_TASK04_CON62	38_TASK04_CON63	38_TASK04_CON64	38_TASK04_CON65	38_TASK04_CON66	38_TASK04_CON67	38_TASK04_CON68	38_TASK04_CON69	38_TASK04_CON70	38_TASK04_CON71	38_TASK04_CON72	38_TASK04_CON73	38_TASK05_CON13	38_TASK05_CON14	38_TASK05_CON15	38_TASK06_CON01	38_TASK06_CON02	38_TASK06_CON06	38_TASK07_CON31	38_TASK07_CON32	38_TASK07_CON33	38_TASK07_CON34	38_TASK07_CON35	38_TASK07_CON36	38_TASK07_CON37	38_TASK07_CON38	38_TASK07_CON39	38_TASK07_CON40	38_TASK07_CON41	38_TASK07_CON45	38_TASK07_CON46	38_TASK07_CON47	38_TASK07_CON48	38_TASK07_CON49	38_TASK07_CON50	38_TASK07_CON51	38_TASK07_CON52
38_TASK01_CON07_0.0_posneg	posneg	0.0	0.850543976014	0.769816217592	0.378904281847	0.657026212502	0.659331785221	-0.0962007150038	0.428056370833	0.247330300306	-0.227872109115	0.428598522013	0.122361830226	0.141654560822	0.0966433909829	0.222806579737	0.146760832167	0.162146271487	0.371965373207	0.00660210348473	-0.0470531873812	-0.120342201721	0.0472931054347	0.111988666714	0.70889903913	0.684374768085	-0.125422049131	0.519183162815	0.514471567992	0.187129798834	0.620399986985	0.576425037071	0.541694815839	0.669148891716	0.669438002916	0.599344372208	0.621035331919	0.640079062028	0.640921187204	0.699176318181	0.13340728746	0.672330406765	0.61843244321	0.596200526315	0.686974210309	0.0513100385927	-0.25976560836	0.0223171315171	0.20890343739
38_TASK01_CON07_0.0_pos	pos	0.0	0.787821674373	0.704030613098	0.379935287289	0.61743236387	0.624587894481	-0.140982590915	0.310570628508	0.133477915083	-0.210359153333	0.442230606774	0.0787060781583	0.0898771120691	0.0544986156044	0.14720435298	0.0824322290851	0.097880121277	0.405334607888	0.021288791011	-0.0345500013842	-0.0886066334891	0.03046265296	0.0774570475203	0.667380358506	0.643573782062	-0.102578297564	0.509387942186	0.49387690443	0.157849500621	0.584434731921	0.538132658199	0.521685304981	0.61911322126	0.624153436028	0.552062895496	0.588527428818	0.606206479454	0.600233893733	0.650734197487	0.101291286999	0.627905820164	0.571494074207	0.568673701883	0.638510099851	0.03355196592	-0.261591546103	0.060848326311	0.167956454674
38_TASK01_CON07_1.0_posneg	posneg	1.0	0.843265131804	0.764094515705	0.378205311215	0.653281869322	0.655255827817	-0.0963281656585	0.423797424984	0.247311540338	-0.221944246281	0.426728873713	0.119818298528	0.139706185002	0.094200626504	0.219264626911	0.145706433216	0.160002488874	0.370877121549	0.00598963518386	-0.0454538309416	-0.120997263305	0.0462049914609	0.11162343163	0.704559916782	0.680781188831	-0.128076562584	0.516812396696	0.511976334502	0.186979242565	0.617928908932	0.574048588739	0.539540546328	0.666659679366	0.667488969402	0.597215437927	0.619337787045	0.639042540613	0.637773571536	0.696173228414	0.128774018912	0.669416811816	0.615111570428	0.593640490415	0.684409416985	0.048538808451	-0.261633826622	0.0241675536138	0.211972593169
38_TASK01_CON07_1.0_pos	pos	1.0	0.737301931999	0.655998046305	0.383501462254	0.593006209148	0.602120523473	-0.16839001835	0.227771723263	0.0642073431802	-0.182922018199	0.455262705656	0.0468764657817	0.0507516028368	0.0232230930629	0.0922047014545	0.0425482766392	0.0537335175492	0.432434281546	0.0310303813445	-0.0253801649659	-0.0697869071671	0.0166663752542	0.0571721462713	0.639981067874	0.618467713328	-0.0983160610016	0.507602238271	0.486522609208	0.146815417282	0.565048822077	0.516986774139	0.512940455342	0.591569911724	0.602163436096	0.525053549933	0.572094191001	0.593218080534	0.575929955696	0.621818716146	0.0702235506838	0.602832814741	0.541450929904	0.553294815726	0.611809745598	0.0174572069601	-0.275239919806	0.0897934647325	0.155373404425
38_TASK01_CON07_2.0_posneg	posneg	2.0	0.795918126246	0.726724270765	0.370103479081	0.629356922634	0.629135314126	-0.0957831049618	0.39083577317	0.239347441337	-0.186808144173	0.414283678438	0.102601856287	0.123197868449	0.0781257338215	0.193084882469	0.130961303064	0.139265269562	0.364727639078	0.00558331658142	-0.0335031785507	-0.11548324793	0.0411879637401	0.103066304374	0.674477076625	0.654331998138	-0.140046060054	0.498815014114	0.49649478177	0.187765904198	0.596932422495	0.553933410642	0.523244216321	0.643936695047	0.647596691304	0.578807968768	0.599986403806	0.62373357749	0.613076821937	0.669923250586	0.103932637626	0.64482443912	0.589789476561	0.5723778526	0.660738286864	0.0341381868012	-0.268688733514	0.0349584565559	0.220389640405
38_TASK01_CON07_2.0_pos	pos	2.0	0.667344453329	0.595726657391	0.381188605139	0.555589333506	0.563943490355	-0.189633492799	0.150575040273	0.0166806030329	-0.135822512655	0.441605099884	0.00420395475331	0.0150710282296	-0.0182067866343	0.0290603226339	-0.00341130226335	0.00120121851622	0.433504271378	0.0302506130937	0.00342748914357	-0.059810856859	0.00580806981349	0.0323685722696	0.592680832679	0.576214428839	-0.110160998256	0.479144781337	0.453983525748	0.130845550713	0.531961700799	0.482835713686	0.488891428887	0.553095650811	0.565361528672	0.493352954589	0.543765309439	0.565115628231	0.537216126598	0.578886794151	0.025694933041	0.561679536198	0.500057674809	0.522647318804	0.571331987781	-0.0115435571694	-0.285602822505	0.120533491763	0.154913276757
38_TASK01_CON07_3.0_posneg	posneg	3.0	0.694283382408	0.641666817292	0.352029447417	0.570425645932	0.568841181272	-0.0998932136626	0.302459231964	0.198555003041	-0.123351614046	0.383291515029	0.0689096610349	0.0915476778436	0.0493480598378	0.138306474585	0.0924593040464	0.094143321747	0.344899658247	0.00582857150716	-0.00599581258388	-0.0917103521519	0.0299600921804	0.0770495195946	0.600312316277	0.587496166088	-0.157558103096	0.45968976381	0.459171376006	0.182803575773	0.543492821383	0.500621188792	0.479713250026	0.583214454532	0.58786318411	0.529349494676	0.544449727097	0.572361655612	0.552506419092	0.600085717855	0.0572515256899	0.581134698015	0.528495324375	0.517934856117	0.596410313458	0.00795312643509	-0.269341398459	0.0539635491817	0.219941553264
38_TASK01_CON07_3.0_pos	pos	3.0	0.578100285643	0.522743582051	0.365982225982	0.499529938455	0.506935227485	-0.201013124977	0.0848722572775	-0.00630728421851	-0.0802609535322	0.401230538908	-0.0318089911035	-0.00341990127649	-0.0526521222885	-0.0241599069147	-0.045863114323	-0.0441454415818	0.40251511831	0.0244043766736	0.0469842816424	-0.0479606269556	-0.00471158441481	0.00467095978171	0.522260875936	0.51344278656	-0.134707127961	0.430622143544	0.401966202116	0.11235304168	0.478646067779	0.431590763157	0.44274122915	0.498248896319	0.50513054441	0.447578668199	0.493235450493	0.513179532832	0.479946805378	0.514665216377	-0.0222477597144	0.499272197676	0.443856620386	0.470131301238	0.512156235536	-0.0494498555767	-0.283091349637	0.141217976183	0.166549656557
38_TASK01_CON07_4.0_posneg	posneg	4.0	0.56260564256	0.527936741892	0.322913698234	0.485903606856	0.484685825141	-0.10626605329	0.177966481859	0.125249313713	-0.0573468050068	0.340690749682	0.0295611467953	0.0583335504066	0.0184990890134	0.0748974382393	0.0384555319291	0.0404801411349	0.315612978496	0.00790230709693	0.0265210108714	-0.0535441282917	0.021979525215	0.0351968185418	0.500701448781	0.494324049723	-0.166006854684	0.401118970018	0.397247700021	0.157586897729	0.466205609976	0.426194396873	0.417632562969	0.493838588206	0.496015837042	0.45958541041	0.466630416213	0.489637270382	0.468838505885	0.502759537617	0.000109381707344	0.489448576167	0.446842451551	0.443989540588	0.501751878646	-0.0312052076637	-0.244387162238	0.0769245566617	0.198495991482
38_TASK01_CON07_4.0_pos	pos	4.0	0.487995117006	0.451575919253	0.334379334186	0.43563057804	0.440832180967	-0.18796467822	0.0348701023822	-0.0121529337398	-0.02980746161	0.354419279583	-0.045257834361	-0.00311474067551	-0.0607577823807	-0.0427945252229	-0.06757613592	-0.0615215920916	0.358161413552	0.0193118311568	0.072214387759	-0.0289808370073	-0.00458544044074	-0.0221845464431	0.447039780059	0.442308918467	-0.146989212619	0.379924825901	0.349912546347	0.094286086647	0.417954352081	0.378378644924	0.390624360158	0.434511678791	0.436412719058	0.399990990932	0.433117965628	0.448060251778	0.417932614973	0.444846352925	-0.0627042368294	0.431063623536	0.38830002875	0.411780630837	0.444068549836	-0.0849615571425	-0.253180324639	0.145708147914	0.166847810771
