actual	predicted	count	x	y	strategy	metric	direction	threshold
TASK01_CON07	TASK01_CON07	20	1	1	cca	pearson	posneg	9
TASK01_CON07	TASK01_CON08	9	1	2	cca	pearson	posneg	9
TASK01_CON07	TASK01_CON09	12	1	3	cca	pearson	posneg	9
TASK01_CON07	TASK02_CON25	19	1	4	cca	pearson	posneg	9
TASK01_CON07	TASK02_CON26	18	1	5	cca	pearson	posneg	9
TASK01_CON07	TASK02_CON27	0	1	6	cca	pearson	posneg	9
TASK01_CON07	TASK03_CON19	4	1	7	cca	pearson	posneg	9
TASK01_CON07	TASK03_CON20	6	1	8	cca	pearson	posneg	9
TASK01_CON07	TASK03_CON22	8	1	9	cca	pearson	posneg	9
TASK01_CON07	TASK04_CON61	18	1	10	cca	pearson	posneg	9
TASK01_CON07	TASK04_CON62	14	1	11	cca	pearson	posneg	9
TASK01_CON07	TASK04_CON63	6	1	12	cca	pearson	posneg	9
TASK01_CON07	TASK04_CON64	8	1	13	cca	pearson	posneg	9
TASK01_CON07	TASK04_CON65	10	1	14	cca	pearson	posneg	9
TASK01_CON07	TASK04_CON66	0	1	15	cca	pearson	posneg	9
TASK01_CON07	TASK04_CON67	3	1	16	cca	pearson	posneg	9
TASK01_CON07	TASK04_CON68	13	1	17	cca	pearson	posneg	9
TASK01_CON07	TASK04_CON69	10	1	18	cca	pearson	posneg	9
TASK01_CON07	TASK04_CON70	8	1	19	cca	pearson	posneg	9
TASK01_CON07	TASK04_CON71	9	1	20	cca	pearson	posneg	9
TASK01_CON07	TASK04_CON72	88	1	21	cca	pearson	posneg	9
TASK01_CON07	TASK04_CON73	1	1	22	cca	pearson	posneg	9
TASK01_CON07	TASK05_CON13	2	1	23	cca	pearson	posneg	9
TASK01_CON07	TASK05_CON14	4	1	24	cca	pearson	posneg	9
TASK01_CON07	TASK05_CON15	0	1	25	cca	pearson	posneg	9
TASK01_CON07	TASK06_CON01	8	1	26	cca	pearson	posneg	9
TASK01_CON07	TASK06_CON02	45	1	27	cca	pearson	posneg	9
TASK01_CON07	TASK06_CON06	0	1	28	cca	pearson	posneg	9
TASK01_CON07	TASK07_CON31	11	1	29	cca	pearson	posneg	9
TASK01_CON07	TASK07_CON32	13	1	30	cca	pearson	posneg	9
TASK01_CON07	TASK07_CON33	6	1	31	cca	pearson	posneg	9
TASK01_CON07	TASK07_CON34	17	1	32	cca	pearson	posneg	9
TASK01_CON07	TASK07_CON35	12	1	33	cca	pearson	posneg	9
TASK01_CON07	TASK07_CON36	9	1	34	cca	pearson	posneg	9
TASK01_CON07	TASK07_CON37	7	1	35	cca	pearson	posneg	9
TASK01_CON07	TASK07_CON38	7	1	36	cca	pearson	posneg	9
TASK01_CON07	TASK07_CON39	14	1	37	cca	pearson	posneg	9
TASK01_CON07	TASK07_CON40	3	1	38	cca	pearson	posneg	9
TASK01_CON07	TASK07_CON41	0	1	39	cca	pearson	posneg	9
TASK01_CON07	TASK07_CON45	10	1	40	cca	pearson	posneg	9
TASK01_CON07	TASK07_CON46	7	1	41	cca	pearson	posneg	9
TASK01_CON07	TASK07_CON47	5	1	42	cca	pearson	posneg	9
TASK01_CON07	TASK07_CON48	2	1	43	cca	pearson	posneg	9
TASK01_CON07	TASK07_CON49	0	1	44	cca	pearson	posneg	9
TASK01_CON07	TASK07_CON50	13	1	45	cca	pearson	posneg	9
TASK01_CON07	TASK07_CON51	21	1	46	cca	pearson	posneg	9
TASK01_CON07	TASK07_CON52	0	1	47	cca	pearson	posneg	9
TASK01_CON08	TASK01_CON07	15	2	1	cca	pearson	posneg	9
TASK01_CON08	TASK01_CON08	10	2	2	cca	pearson	posneg	9
TASK01_CON08	TASK01_CON09	11	2	3	cca	pearson	posneg	9
TASK01_CON08	TASK02_CON25	17	2	4	cca	pearson	posneg	9
TASK01_CON08	TASK02_CON26	17	2	5	cca	pearson	posneg	9
TASK01_CON08	TASK02_CON27	0	2	6	cca	pearson	posneg	9
TASK01_CON08	TASK03_CON19	5	2	7	cca	pearson	posneg	9
TASK01_CON08	TASK03_CON20	5	2	8	cca	pearson	posneg	9
TASK01_CON08	TASK03_CON22	7	2	9	cca	pearson	posneg	9
TASK01_CON08	TASK04_CON61	13	2	10	cca	pearson	posneg	9
TASK01_CON08	TASK04_CON62	19	2	11	cca	pearson	posneg	9
TASK01_CON08	TASK04_CON63	12	2	12	cca	pearson	posneg	9
TASK01_CON08	TASK04_CON64	15	2	13	cca	pearson	posneg	9
TASK01_CON08	TASK04_CON65	14	2	14	cca	pearson	posneg	9
TASK01_CON08	TASK04_CON66	4	2	15	cca	pearson	posneg	9
TASK01_CON08	TASK04_CON67	4	2	16	cca	pearson	posneg	9
TASK01_CON08	TASK04_CON68	18	2	17	cca	pearson	posneg	9
TASK01_CON08	TASK04_CON69	10	2	18	cca	pearson	posneg	9
TASK01_CON08	TASK04_CON70	8	2	19	cca	pearson	posneg	9
TASK01_CON08	TASK04_CON71	7	2	20	cca	pearson	posneg	9
TASK01_CON08	TASK04_CON72	87	2	21	cca	pearson	posneg	9
TASK01_CON08	TASK04_CON73	1	2	22	cca	pearson	posneg	9
TASK01_CON08	TASK05_CON13	2	2	23	cca	pearson	posneg	9
TASK01_CON08	TASK05_CON14	3	2	24	cca	pearson	posneg	9
TASK01_CON08	TASK05_CON15	0	2	25	cca	pearson	posneg	9
TASK01_CON08	TASK06_CON01	8	2	26	cca	pearson	posneg	9
TASK01_CON08	TASK06_CON02	31	2	27	cca	pearson	posneg	9
TASK01_CON08	TASK06_CON06	0	2	28	cca	pearson	posneg	9
TASK01_CON08	TASK07_CON31	10	2	29	cca	pearson	posneg	9
TASK01_CON08	TASK07_CON32	14	2	30	cca	pearson	posneg	9
TASK01_CON08	TASK07_CON33	1	2	31	cca	pearson	posneg	9
TASK01_CON08	TASK07_CON34	18	2	32	cca	pearson	posneg	9
TASK01_CON08	TASK07_CON35	14	2	33	cca	pearson	posneg	9
TASK01_CON08	TASK07_CON36	12	2	34	cca	pearson	posneg	9
TASK01_CON08	TASK07_CON37	7	2	35	cca	pearson	posneg	9
TASK01_CON08	TASK07_CON38	9	2	36	cca	pearson	posneg	9
TASK01_CON08	TASK07_CON39	13	2	37	cca	pearson	posneg	9
TASK01_CON08	TASK07_CON40	4	2	38	cca	pearson	posneg	9
TASK01_CON08	TASK07_CON41	0	2	39	cca	pearson	posneg	9
TASK01_CON08	TASK07_CON45	9	2	40	cca	pearson	posneg	9
TASK01_CON08	TASK07_CON46	11	2	41	cca	pearson	posneg	9
TASK01_CON08	TASK07_CON47	1	2	42	cca	pearson	posneg	9
TASK01_CON08	TASK07_CON48	3	2	43	cca	pearson	posneg	9
TASK01_CON08	TASK07_CON49	0	2	44	cca	pearson	posneg	9
TASK01_CON08	TASK07_CON50	15	2	45	cca	pearson	posneg	9
TASK01_CON08	TASK07_CON51	16	2	46	cca	pearson	posneg	9
TASK01_CON08	TASK07_CON52	0	2	47	cca	pearson	posneg	9
TASK01_CON09	TASK01_CON07	16	3	1	cca	pearson	posneg	9
TASK01_CON09	TASK01_CON08	15	3	2	cca	pearson	posneg	9
TASK01_CON09	TASK01_CON09	20	3	3	cca	pearson	posneg	9
TASK01_CON09	TASK02_CON25	16	3	4	cca	pearson	posneg	9
TASK01_CON09	TASK02_CON26	16	3	5	cca	pearson	posneg	9
TASK01_CON09	TASK02_CON27	0	3	6	cca	pearson	posneg	9
TASK01_CON09	TASK03_CON19	5	3	7	cca	pearson	posneg	9
TASK01_CON09	TASK03_CON20	3	3	8	cca	pearson	posneg	9
TASK01_CON09	TASK03_CON22	47	3	9	cca	pearson	posneg	9
TASK01_CON09	TASK04_CON61	14	3	10	cca	pearson	posneg	9
TASK01_CON09	TASK04_CON62	22	3	11	cca	pearson	posneg	9
TASK01_CON09	TASK04_CON63	8	3	12	cca	pearson	posneg	9
TASK01_CON09	TASK04_CON64	13	3	13	cca	pearson	posneg	9
TASK01_CON09	TASK04_CON65	14	3	14	cca	pearson	posneg	9
TASK01_CON09	TASK04_CON66	5	3	15	cca	pearson	posneg	9
TASK01_CON09	TASK04_CON67	2	3	16	cca	pearson	posneg	9
TASK01_CON09	TASK04_CON68	13	3	17	cca	pearson	posneg	9
TASK01_CON09	TASK04_CON69	8	3	18	cca	pearson	posneg	9
TASK01_CON09	TASK04_CON70	29	3	19	cca	pearson	posneg	9
TASK01_CON09	TASK04_CON71	11	3	20	cca	pearson	posneg	9
TASK01_CON09	TASK04_CON72	11	3	21	cca	pearson	posneg	9
TASK01_CON09	TASK04_CON73	1	3	22	cca	pearson	posneg	9
TASK01_CON09	TASK05_CON13	3	3	23	cca	pearson	posneg	9
TASK01_CON09	TASK05_CON14	1	3	24	cca	pearson	posneg	9
TASK01_CON09	TASK05_CON15	0	3	25	cca	pearson	posneg	9
TASK01_CON09	TASK06_CON01	15	3	26	cca	pearson	posneg	9
TASK01_CON09	TASK06_CON02	4	3	27	cca	pearson	posneg	9
