actual	predicted	count	x	y	strategy	metric	direction	threshold
TASK01_CON07	TASK01_CON07	22	1	1	cca	spearman	pos	9
TASK01_CON07	TASK01_CON08	21	1	2	cca	spearman	pos	9
TASK01_CON07	TASK01_CON09	22	1	3	cca	spearman	pos	9
TASK01_CON07	TASK02_CON25	18	1	4	cca	spearman	pos	9
TASK01_CON07	TASK02_CON26	19	1	5	cca	spearman	pos	9
TASK01_CON07	TASK02_CON27	0	1	6	cca	spearman	pos	9
TASK01_CON07	TASK03_CON19	0	1	7	cca	spearman	pos	9
TASK01_CON07	TASK03_CON20	0	1	8	cca	spearman	pos	9
TASK01_CON07	TASK03_CON22	8	1	9	cca	spearman	pos	9
TASK01_CON07	TASK04_CON61	27	1	10	cca	spearman	pos	9
TASK01_CON07	TASK04_CON62	26	1	11	cca	spearman	pos	9
TASK01_CON07	TASK04_CON63	19	1	12	cca	spearman	pos	9
TASK01_CON07	TASK04_CON64	22	1	13	cca	spearman	pos	9
TASK01_CON07	TASK04_CON65	17	1	14	cca	spearman	pos	9
TASK01_CON07	TASK04_CON66	2	1	15	cca	spearman	pos	9
TASK01_CON07	TASK04_CON67	2	1	16	cca	spearman	pos	9
TASK01_CON07	TASK04_CON68	22	1	17	cca	spearman	pos	9
TASK01_CON07	TASK04_CON69	17	1	18	cca	spearman	pos	9
TASK01_CON07	TASK04_CON70	21	1	19	cca	spearman	pos	9
TASK01_CON07	TASK04_CON71	16	1	20	cca	spearman	pos	9
TASK01_CON07	TASK04_CON72	12	1	21	cca	spearman	pos	9
TASK01_CON07	TASK04_CON73	3	1	22	cca	spearman	pos	9
TASK01_CON07	TASK05_CON13	2	1	23	cca	spearman	pos	9
TASK01_CON07	TASK05_CON14	1	1	24	cca	spearman	pos	9
TASK01_CON07	TASK05_CON15	0	1	25	cca	spearman	pos	9
TASK01_CON07	TASK06_CON01	23	1	26	cca	spearman	pos	9
TASK01_CON07	TASK06_CON02	0	1	27	cca	spearman	pos	9
TASK01_CON07	TASK06_CON06	0	1	28	cca	spearman	pos	9
TASK01_CON07	TASK07_CON31	14	1	29	cca	spearman	pos	9
TASK01_CON07	TASK07_CON32	15	1	30	cca	spearman	pos	9
TASK01_CON07	TASK07_CON33	4	1	31	cca	spearman	pos	9
TASK01_CON07	TASK07_CON34	17	1	32	cca	spearman	pos	9
TASK01_CON07	TASK07_CON35	15	1	33	cca	spearman	pos	9
TASK01_CON07	TASK07_CON36	21	1	34	cca	spearman	pos	9
TASK01_CON07	TASK07_CON37	8	1	35	cca	spearman	pos	9
TASK01_CON07	TASK07_CON38	14	1	36	cca	spearman	pos	9
TASK01_CON07	TASK07_CON39	0	1	37	cca	spearman	pos	9
TASK01_CON07	TASK07_CON40	2	1	38	cca	spearman	pos	9
TASK01_CON07	TASK07_CON41	0	1	39	cca	spearman	pos	9
TASK01_CON07	TASK07_CON45	9	1	40	cca	spearman	pos	9
TASK01_CON07	TASK07_CON46	17	1	41	cca	spearman	pos	9
TASK01_CON07	TASK07_CON47	3	1	42	cca	spearman	pos	9
TASK01_CON07	TASK07_CON48	6	1	43	cca	spearman	pos	9
TASK01_CON07	TASK07_CON49	0	1	44	cca	spearman	pos	9
TASK01_CON07	TASK07_CON50	0	1	45	cca	spearman	pos	9
TASK01_CON07	TASK07_CON51	13	1	46	cca	spearman	pos	9
TASK01_CON07	TASK07_CON52	0	1	47	cca	spearman	pos	9
TASK01_CON08	TASK01_CON07	21	2	1	cca	spearman	pos	9
TASK01_CON08	TASK01_CON08	12	2	2	cca	spearman	pos	9
TASK01_CON08	TASK01_CON09	20	2	3	cca	spearman	pos	9
TASK01_CON08	TASK02_CON25	16	2	4	cca	spearman	pos	9
TASK01_CON08	TASK02_CON26	17	2	5	cca	spearman	pos	9
TASK01_CON08	TASK02_CON27	0	2	6	cca	spearman	pos	9
TASK01_CON08	TASK03_CON19	0	2	7	cca	spearman	pos	9
TASK01_CON08	TASK03_CON20	0	2	8	cca	spearman	pos	9
TASK01_CON08	TASK03_CON22	4	2	9	cca	spearman	pos	9
TASK01_CON08	TASK04_CON61	21	2	10	cca	spearman	pos	9
TASK01_CON08	TASK04_CON62	24	2	11	cca	spearman	pos	9
TASK01_CON08	TASK04_CON63	20	2	12	cca	spearman	pos	9
TASK01_CON08	TASK04_CON64	22	2	13	cca	spearman	pos	9
TASK01_CON08	TASK04_CON65	19	2	14	cca	spearman	pos	9
TASK01_CON08	TASK04_CON66	1	2	15	cca	spearman	pos	9
TASK01_CON08	TASK04_CON67	2	2	16	cca	spearman	pos	9
TASK01_CON08	TASK04_CON68	21	2	17	cca	spearman	pos	9
TASK01_CON08	TASK04_CON69	16	2	18	cca	spearman	pos	9
TASK01_CON08	TASK04_CON70	13	2	19	cca	spearman	pos	9
TASK01_CON08	TASK04_CON71	12	2	20	cca	spearman	pos	9
TASK01_CON08	TASK04_CON72	10	2	21	cca	spearman	pos	9
TASK01_CON08	TASK04_CON73	2	2	22	cca	spearman	pos	9
TASK01_CON08	TASK05_CON13	7	2	23	cca	spearman	pos	9
TASK01_CON08	TASK05_CON14	3	2	24	cca	spearman	pos	9
TASK01_CON08	TASK05_CON15	0	2	25	cca	spearman	pos	9
TASK01_CON08	TASK06_CON01	19	2	26	cca	spearman	pos	9
TASK01_CON08	TASK06_CON02	2	2	27	cca	spearman	pos	9
TASK01_CON08	TASK06_CON06	0	2	28	cca	spearman	pos	9
TASK01_CON08	TASK07_CON31	18	2	29	cca	spearman	pos	9
TASK01_CON08	TASK07_CON32	20	2	30	cca	spearman	pos	9
TASK01_CON08	TASK07_CON33	8	2	31	cca	spearman	pos	9
TASK01_CON08	TASK07_CON34	30	2	32	cca	spearman	pos	9
TASK01_CON08	TASK07_CON35	13	2	33	cca	spearman	pos	9
TASK01_CON08	TASK07_CON36	19	2	34	cca	spearman	pos	9
TASK01_CON08	TASK07_CON37	13	2	35	cca	spearman	pos	9
TASK01_CON08	TASK07_CON38	12	2	36	cca	spearman	pos	9
TASK01_CON08	TASK07_CON39	1	2	37	cca	spearman	pos	9
TASK01_CON08	TASK07_CON40	2	2	38	cca	spearman	pos	9
TASK01_CON08	TASK07_CON41	0	2	39	cca	spearman	pos	9
TASK01_CON08	TASK07_CON45	12	2	40	cca	spearman	pos	9
TASK01_CON08	TASK07_CON46	16	2	41	cca	spearman	pos	9
TASK01_CON08	TASK07_CON47	4	2	42	cca	spearman	pos	9
TASK01_CON08	TASK07_CON48	6	2	43	cca	spearman	pos	9
TASK01_CON08	TASK07_CON49	0	2	44	cca	spearman	pos	9
TASK01_CON08	TASK07_CON50	0	2	45	cca	spearman	pos	9
TASK01_CON08	TASK07_CON51	22	2	46	cca	spearman	pos	9
TASK01_CON08	TASK07_CON52	0	2	47	cca	spearman	pos	9
TASK01_CON09	TASK01_CON07	22	3	1	cca	spearman	pos	9
TASK01_CON09	TASK01_CON08	10	3	2	cca	spearman	pos	9
TASK01_CON09	TASK01_CON09	25	3	3	cca	spearman	pos	9
TASK01_CON09	TASK02_CON25	19	3	4	cca	spearman	pos	9
TASK01_CON09	TASK02_CON26	16	3	5	cca	spearman	pos	9
TASK01_CON09	TASK02_CON27	0	3	6	cca	spearman	pos	9
TASK01_CON09	TASK03_CON19	0	3	7	cca	spearman	pos	9
TASK01_CON09	TASK03_CON20	0	3	8	cca	spearman	pos	9
TASK01_CON09	TASK03_CON22	9	3	9	cca	spearman	pos	9
TASK01_CON09	TASK04_CON61	22	3	10	cca	spearman	pos	9
TASK01_CON09	TASK04_CON62	18	3	11	cca	spearman	pos	9
TASK01_CON09	TASK04_CON63	9	3	12	cca	spearman	pos	9
TASK01_CON09	TASK04_CON64	19	3	13	cca	spearman	pos	9
TASK01_CON09	TASK04_CON65	17	3	14	cca	spearman	pos	9
TASK01_CON09	TASK04_CON66	4	3	15	cca	spearman	pos	9
TASK01_CON09	TASK04_CON67	1	3	16	cca	spearman	pos	9
TASK01_CON09	TASK04_CON68	19	3	17	cca	spearman	pos	9
TASK01_CON09	TASK04_CON69	15	3	18	cca	spearman	pos	9
TASK01_CON09	TASK04_CON70	15	3	19	cca	spearman	pos	9
TASK01_CON09	TASK04_CON71	15	3	20	cca	spearman	pos	9
TASK01_CON09	TASK04_CON72	9	3	21	cca	spearman	pos	9
TASK01_CON09	TASK04_CON73	3	3	22	cca	spearman	pos	9
TASK01_CON09	TASK05_CON13	3	3	23	cca	spearman	pos	9
TASK01_CON09	TASK05_CON14	2	3	24	cca	spearman	pos	9
TASK01_CON09	TASK05_CON15	0	3	25	cca	spearman	pos	9
TASK01_CON09	TASK06_CON01	20	3	26	cca	spearman	pos	9
TASK01_CON09	TASK06_CON02	1	3	27	cca	spearman	pos	9
TASK01_CON09	TASK06_CON06	0	3	28	cca	spearman	pos	9
TASK01_CON09	TASK07_CON31	26	3	29	cca	spearman	pos	9
TASK01_CON09	TASK07_CON32	24	3	30	cca	spearman	pos	9
TASK01_CON09	TASK07_CON33	5	3	31	cca	spearman	pos	9
TASK01_CON09	TASK07_CON34	18	3	32	cca	spearman	pos	9
TASK01_CON09	TASK07_CON35	26	3	33	cca	spearman	pos	9
TASK01_CON09	TASK07_CON36	16	3	34	cca	spearman	pos	9
TASK01_CON09	TASK07_CON37	6	3	35	cca	spearman	pos	9
TASK01_CON09	TASK07_CON38	22	3	36	cca	spearman	pos	9
TASK01_CON09	TASK07_CON39	2	3	37	cca	spearman	pos	9
TASK01_CON09	TASK07_CON40	3	3	38	cca	spearman	pos	9
TASK01_CON09	TASK07_CON41	0	3	39	cca	spearman	pos	9
TASK01_CON09	TASK07_CON45	10	3	40	cca	spearman	pos	9
TASK01_CON09	TASK07_CON46	16	3	41	cca	spearman	pos	9
TASK01_CON09	TASK07_CON47	5	3	42	cca	spearman	pos	9
TASK01_CON09	TASK07_CON48	6	3	43	cca	spearman	pos	9
TASK01_CON09	TASK07_CON49	0	3	44	cca	spearman	pos	9
TASK01_CON09	TASK07_CON50	0	3	45	cca	spearman	pos	9
TASK01_CON09	TASK07_CON51	22	3	46	cca	spearman	pos	9
TASK01_CON09	TASK07_CON52	0	3	47	cca	spearman	pos	9
TASK02_CON25	TASK01_CON07	23	4	1	cca	spearman	pos	9
TASK02_CON25	TASK01_CON08	13	4	2	cca	spearman	pos	9
TASK02_CON25	TASK01_CON09	22	4	3	cca	spearman	pos	9
TASK02_CON25	TASK02_CON25	23	4	4	cca	spearman	pos	9
TASK02_CON25	TASK02_CON26	18	4	5	cca	spearman	pos	9
TASK02_CON25	TASK02_CON27	0	4	6	cca	spearman	pos	9
TASK02_CON25	TASK03_CON19	0	4	7	cca	spearman	pos	9
TASK02_CON25	TASK03_CON20	0	4	8	cca	spearman	pos	9
TASK02_CON25	TASK03_CON22	3	4	9	cca	spearman	pos	9
TASK02_CON25	TASK04_CON61	33	4	10	cca	spearman	pos	9
TASK02_CON25	TASK04_CON62	21	4	11	cca	spearman	pos	9
TASK02_CON25	TASK04_CON63	14	4	12	cca	spearman	pos	9
TASK02_CON25	TASK04_CON64	14	4	13	cca	spearman	pos	9
