actual	predicted	count	x	y	strategy	metric	direction	threshold
TASK01_CON07	TASK01_CON07	14	1	1	cca	spearman	pos	8
TASK01_CON07	TASK01_CON08	39	1	2	cca	spearman	pos	8
TASK01_CON07	TASK01_CON09	5	1	3	cca	spearman	pos	8
TASK01_CON07	TASK02_CON25	7	1	4	cca	spearman	pos	8
TASK01_CON07	TASK02_CON26	6	1	5	cca	spearman	pos	8
TASK01_CON07	TASK02_CON27	0	1	6	cca	spearman	pos	8
TASK01_CON07	TASK03_CON19	22	1	7	cca	spearman	pos	8
TASK01_CON07	TASK03_CON20	67	1	8	cca	spearman	pos	8
TASK01_CON07	TASK03_CON22	18	1	9	cca	spearman	pos	8
TASK01_CON07	TASK04_CON61	0	1	10	cca	spearman	pos	8
TASK01_CON07	TASK04_CON62	13	1	11	cca	spearman	pos	8
TASK01_CON07	TASK04_CON63	12	1	12	cca	spearman	pos	8
TASK01_CON07	TASK04_CON64	4	1	13	cca	spearman	pos	8
TASK01_CON07	TASK04_CON65	20	1	14	cca	spearman	pos	8
TASK01_CON07	TASK04_CON66	0	1	15	cca	spearman	pos	8
TASK01_CON07	TASK04_CON67	72	1	16	cca	spearman	pos	8
TASK01_CON07	TASK04_CON68	0	1	17	cca	spearman	pos	8
TASK01_CON07	TASK04_CON69	21	1	18	cca	spearman	pos	8
TASK01_CON07	TASK04_CON70	1	1	19	cca	spearman	pos	8
TASK01_CON07	TASK04_CON71	3	1	20	cca	spearman	pos	8
TASK01_CON07	TASK04_CON72	45	1	21	cca	spearman	pos	8
TASK01_CON07	TASK04_CON73	15	1	22	cca	spearman	pos	8
TASK01_CON07	TASK05_CON13	18	1	23	cca	spearman	pos	8
TASK01_CON07	TASK05_CON14	12	1	24	cca	spearman	pos	8
TASK01_CON07	TASK05_CON15	0	1	25	cca	spearman	pos	8
TASK01_CON07	TASK06_CON01	0	1	26	cca	spearman	pos	8
TASK01_CON07	TASK06_CON02	0	1	27	cca	spearman	pos	8
TASK01_CON07	TASK06_CON06	37	1	28	cca	spearman	pos	8
TASK01_CON07	TASK07_CON31	3	1	29	cca	spearman	pos	8
TASK01_CON07	TASK07_CON32	4	1	30	cca	spearman	pos	8
TASK01_CON07	TASK07_CON33	0	1	31	cca	spearman	pos	8
TASK01_CON07	TASK07_CON34	1	1	32	cca	spearman	pos	8
TASK01_CON07	TASK07_CON35	5	1	33	cca	spearman	pos	8
